item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,613879056.0,666094636.0,623689894.0,574904685.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,426323298.0,491648019.0,445414750.0,474980194.0
1. Tiền,1. Cash,7215060.0,15139780.0,22914750.0,15480194.0
2. Các khoản tương đương tiền,2. Cash equivalents,419108239.0,476508239.0,422500000.0,459500000.0
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,50048132.0,50048132.0,45000000.0,45000000.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,50048132.0,50048132.0,45000000.0,45000000.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,22986471.0,43164804.0,38674214.0,39542470.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,21668483.0,11936237.0,23048824.0,9904057.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,7580195.0,33856482.0,14239202.0,34223761.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,2000000.0,2000000.0,2000000.0
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,1785166.0,3419459.0,7433561.0,1462025.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-8047373.0,-8047373.0,-8047373.0,-8047373.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,98489798.0,76645773.0,91662583.0,15382021.0
1. Hàng tồn kho,1. Inventories,99248871.0,77404847.0,92421656.0,16141094.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,-759074.0,-759074.0,-759074.0,-759074.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,16031358.0,4587908.0,2938348.0,
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,,,,
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,16031358.0,4587908.0,2938348.0,
3. Thuế và các khoản khác phải thu của nhà nước,3. Taxes and other receivables from state authorities,,,,
4. Giao dịch mua bán lại trái phiếu chính phủ,4. Government bonds,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS ,697065855.0,567402964.0,528093374.0,523243485.0
I. Các khoản phải thu dài hạn,I. Long-term receivables,,,,
1. Phải thu dài hạn của khách hàng,1. Long-term trade receivables,,,,
2. Trả trước cho người bán dài hạn,2. Long-term prepayments to suppliers  ,,,,
3. Vốn kinh doanh ở các đơn vị trực thuộc,3. Capital at inter-company,,,,
4.  Phải thu nội bộ dài hạn ,4. Long-term inter-company receivables,,,,
5. Phải thu về cho vay dài hạn,5. Long-term loan receivables,,,,
6. Phải thu dài hạn khác,6. Other long-term receivables,,,,
7. Dự phòng phải thu dài hạn khó đòi (*),7. Provision for long-term doubtful debts,,,,
II. Tài sản cố định,II. Fixed assets,448532913.0,449668590.0,466176902.0,480318644.0
1. Tài sản cố định hữu hình,1. Tangible fixed assets,430662717.0,436113531.0,451984599.0,466109646.0
      - Nguyên giá,    - Cost,1068246252.0,1057665280.0,1057665280.0,1055895465.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-637583535.0,-621551749.0,-605680681.0,-589785819.0
2. Tài sản cố định thuê tài chính,2. Financial leased fixed assets,10006201.0,9975579.0,10486489.0,10376849.0
      - Nguyên giá,    - Cost,45232080.0,45232080.0,45232080.0,45232080.0
      - Giá trị hao mòn lũy kế (*),    - Accumulated depreciation,-35225879.0,-35256501.0,-34745591.0,-34855231.0
3. Tài sản cố định vô hình,3. Intangible fixed assets,7863995.0,3579480.0,3705815.0,3832149.0
