item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,-92.44,-50.38,-62.38,-107.98
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),9888.0,9994.0,10086.0,10076.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,-119.0,-206.42,-176.33,-96.31
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.11,1.04,1.09,1.03
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,23.21,21.63,21.26,18.18
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.17,0.54,0.51,0.32
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,4724.84,792.97,187.52,167.8
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,122.54,59.92,52.16,120.05
Tỷ suất lợi nhuận gộp biên,Gross profit margin,29.45,29.78,25.51,23.06
Tỷ lệ lãi EBIT,EBIT margin,0.61,3.42,14.11,13.93
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,6.52,8.98,19.34,19.47
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,-16.97,-9.55,1.73,2.34
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,-0.7,-0.45,0.09,0.13
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),0.03,0.15,0.66,0.71
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,-0.5,-0.32,0.06,0.09
ROE bình quân 4 quý gần nhất,ROE Trailling,-0.93,-0.51,-0.63,-1.08
ROA bình quân 4 quý gần nhất,ROA Trailling,-0.66,-0.36,-0.43,-0.74
Tăng trưởng  doanh thu thuần,Net revenue,-72.75,6.34,13.92,-13.7
Tăng trưởng  lợi nhuận gộp,Gross profit,-89.55,22.13,19.93,0.1
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.0,0.0,0.0,156.44
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,0.0,0.0,278.66
Tăng trưởng tổng tài sản,Total assets,-2.21,-8.15,-7.39,-5.38
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.08,4.75,-27.82,-10.4
Tăng trưởng nợ phải trả,Liabilities,-2.17,-23.26,-22.02,-14.92
Tăng trưởng vốn chủ sở hữu,Owner's equity,-2.22,-0.31,-0.04,-0.82
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.04,0.08,0.06,0.05
Tỷ số thanh toán nhanh,Quick ratio,1.36,1.47,1.48,1.52
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.05,0.08,0.06,0.05
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.41,1.5,1.52,1.59
Khả năng thanh toán lãi vay,Interest coverage,0.04,0.27,1.14,1.21
