item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3530.31,3172.18,2849.86,1092.89
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),23105.64,21781.65,20538.45,19224.63
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.27,11.3,0.0,0.0
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.26,1.65,0.0,0.0
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.04,1.25,0.0,0.0
Tỷ suất cổ tức,Dividend yield,0.05,0.03,0.0,0.0
Beta,Beta,0.1,-0.18,0.0,0.0
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,6.99,8.93,-0.15,-1.18
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,24.19,23.52,22.77,16.59
Tỷ lệ lãi EBIT,EBIT margin,17.23,15.67,15.95,6.36
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,22.18,19.96,20.36,9.81
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,12.57,11.07,12.27,4.13
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,15.73,14.99,14.33,5.45
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),17.22,16.79,16.43,8.39
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,10.48,9.89,9.79,4.13
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-1.93,23.35,-12.22,-18.44
Tăng trưởng  lợi nhuận gộp,Gross profit,0.88,27.43,20.5,-63.72
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,9.46,13.01,112.4,-83.56
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,11.29,11.31,160.76,-86.65
Tăng trưởng tổng tài sản,Total assets,5.65,4.5,16.8,2.94
Tăng trưởng nợ dài hạn,Long-term liabilities,-4.72,9.01,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,4.81,1.56,41.92,46.22
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.08,6.05,6.83,-7.87
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.27,0.45,1.07,0.26
Tỷ số thanh toán nhanh,Quick ratio,2.41,2.96,2.62,1.88
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.4,1.73,1.69,1.26
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.5,3.08,2.71,1.96
Khả năng thanh toán lãi vay,Interest coverage,11.44,9.93,27.81,0.0
