item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1338.68,1092.33,1008.63,407.68
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11762.01,11482.88,11351.08,10727.1
Chỉ số giá thị trường trên thu nhập (P/E),P/E,28.39,32.77,43.62,108.66
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.23,3.12,3.88,4.13
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,20.39,18.57,23.4,25.65
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.01,0.01
Beta,Beta,-1.04,-1.33,-0.26,0.1
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,25.68,29.4,37.85,85.27
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,27.35,22.13,25.09,21.67
Tỷ lệ lãi EBIT,EBIT margin,79.08,62.64,61.0,29.87
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,81.3,64.77,62.97,32.03
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,71.83,56.66,53.64,23.6
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,11.52,9.57,9.14,3.81
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),12.58,10.5,10.31,4.77
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,11.1,9.21,8.78,3.67
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-3.33,2.52,8.87,109.04
Tăng trưởng  lợi nhuận gộp,Gross profit,19.49,-9.59,26.1,11.5
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,22.05,5.27,122.34,15.38
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,22.55,8.3,147.41,6.33
Tăng trưởng tổng tài sản,Total assets,2.33,1.03,5.67,1.16
Tăng trưởng nợ dài hạn,Long-term liabilities,12.07,15.46,-27.61,11.04
Tăng trưởng nợ phải trả,Liabilities,-0.35,-2.17,2.18,29.93
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.43,1.16,5.82,0.25
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.47,0.85,1.56,0.91
Tỷ số thanh toán nhanh,Quick ratio,22.76,21.06,19.52,19.83
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",21.53,19.88,18.04,18.66
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,22.77,21.08,19.53,19.85
Khả năng thanh toán lãi vay,Interest coverage,0.0,0.0,0.0,0.0
