item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2375.39,2158.31,2389.52,2482.34
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20851.0,20674.0,19687.0,19836.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.13,16.03,15.74,17.73
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.5,1.67,1.91,2.22
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,12.85,16.15,18.66,24.92
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.0,0.01
Beta,Beta,1.59,1.58,1.36,1.2
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,35.82,33.15,56.8,69.7
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,14.67,19.56,23.29,56.11
Tỷ suất lợi nhuận gộp biên,Gross profit margin,46.2,51.18,42.98,43.06
Tỷ lệ lãi EBIT,EBIT margin,43.51,57.89,38.43,39.51
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,62.99,120.75,44.72,49.08
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,34.34,42.33,27.94,32.0
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.36,3.95,2.21,2.26
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.97,4.77,3.21,3.18
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.26,2.63,1.58,1.7
ROE bình quân 4 quý gần nhất,ROE Trailling,13.25,12.29,13.97,14.95
ROA bình quân 4 quý gần nhất,ROA Trailling,8.12,7.66,9.11,10.02
Tăng trưởng  doanh thu thuần,Net revenue,11.86,7.05,-0.89,1.93
Tăng trưởng  lợi nhuận gộp,Gross profit,50.14,40.6,7.53,15.08
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,34.69,-12.12,-8.64,2.78
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,45.23,-22.47,-17.53,3.29
Tăng trưởng tổng tài sản,Total assets,16.77,32.81,25.22,20.48
Tăng trưởng nợ dài hạn,Long-term liabilities,273.21,297.88,266.09,100.97
Tăng trưởng nợ phải trả,Liabilities,45.38,124.63,69.68,74.58
Tăng trưởng vốn chủ sở hữu,Owner's equity,7.18,9.64,11.14,9.66
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.31,0.34,0.31,0.29
Tỷ số thanh toán nhanh,Quick ratio,2.35,2.38,2.25,2.57
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.55,1.28,1.39,1.48
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.45,2.48,2.34,2.69
Khả năng thanh toán lãi vay,Interest coverage,18.13,0.0,788.34,90.08
