item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2756.2,2264.03,1945.29,1592.62
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),29647.0,28263.0,27525.0,30124.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,27.94,35.78,39.48,41.94
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.6,2.87,2.79,2.22
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,5.04,5.82,6.34,5.08
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.07,1.24,1.3,1.2
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,46.06,46.97,59.35,60.12
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,29.38,27.0,30.06,44.98
Tỷ suất lợi nhuận gộp biên,Gross profit margin,31.21,30.44,31.06,32.78
Tỷ lệ lãi EBIT,EBIT margin,16.77,18.12,16.15,13.84
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,18.41,21.09,19.21,18.49
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,9.87,8.82,8.84,5.2
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.35,2.86,2.43,0.94
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.52,4.5,3.34,2.92
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.18,0.99,0.77,0.27
ROE bình quân 4 quý gần nhất,ROE Trailling,12.42,10.46,9.17,7.37
ROA bình quân 4 quý gần nhất,ROA Trailling,3.18,2.48,1.98,1.52
Tăng trưởng  doanh thu thuần,Net revenue,2.4,-1.5,-9.04,0.22
Tăng trưởng  lợi nhuận gộp,Gross profit,2.73,0.33,-3.86,17.88
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.4,37.45,57.97,92.91
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,113.29,72.4,105.38,277.07
Tăng trưởng tổng tài sản,Total assets,-12.62,-21.35,-21.59,-2.3
Tăng trưởng nợ dài hạn,Long-term liabilities,-9.34,-31.46,-25.07,-19.07
Tăng trưởng nợ phải trả,Liabilities,-21.48,-30.71,-26.46,-7.3
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.62,4.35,-9.88,11.57
Tăng trưởng vốn điều lệ,Charter capital,0.5,0.5,0.0,5.74
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.3,0.35,0.29,0.24
Tỷ số thanh toán nhanh,Quick ratio,0.62,0.58,0.61,0.74
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.43,0.39,0.31,0.25
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.9,0.86,0.88,0.92
Khả năng thanh toán lãi vay,Interest coverage,3.17,2.28,2.66,1.88
