item,item_en,2024,2023,2022,2021
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,306.89,476.9,146.79,427.95
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12020.91,11524.68,11084.41,11367.82
Chỉ số giá thị trường trên thu nhập (P/E),P/E,21.51,14.47,51.78,30.38
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.55,0.6,0.69,1.14
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.08,0.08,0.07,0.26
Tỷ suất cổ tức,Dividend yield,0.05,0.0,0.04,0.0
Beta,Beta,0.54,0.41,0.67,0.34
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,14.83,13.95,10.07,18.21
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,11.2,11.23,7.17,13.68
Tỷ suất lợi nhuận gộp biên,Gross profit margin,3.91,3.82,2.71,5.16
Tỷ lệ lãi EBIT,EBIT margin,1.51,1.88,0.86,2.52
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,2.0,2.34,1.21,3.35
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.42,0.61,0.17,0.91
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.61,4.22,1.31,3.91
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),9.84,12.45,7.18,9.71
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.8,1.31,0.43,1.31
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,1.69,-21.85,114.32,11.54
Tăng trưởng  lợi nhuận gộp,Gross profit,4.13,10.02,12.64,23.57
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-39.37,105.48,-46.93,185.69
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-35.65,224.89,-65.7,359.97
Tăng trưởng tổng tài sản,Total assets,-1.2,13.7,1.76,5.27
Tăng trưởng nợ dài hạn,Long-term liabilities,-2.63,-7.61,-27.01,-3.58
Tăng trưởng nợ phải trả,Liabilities,-3.54,18.39,3.94,3.96
Tăng trưởng vốn chủ sở hữu,Owner's equity,4.31,3.97,-2.49,7.93
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.22,0.24,0.23,0.14
Tỷ số thanh toán nhanh,Quick ratio,0.56,0.49,0.65,0.47
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.22,0.25,0.23,0.14
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.02,0.96,1.04,0.95
Khả năng thanh toán lãi vay,Interest coverage,1.47,1.76,1.56,1.99
