item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6441.47,4720.35,4118.31,3521.56
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),33452.79,27654.55,23439.85,22385.03
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.55,8.01,6.58,7.74
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.07,1.37,1.16,1.22
Tỷ suất cổ tức,Dividend yield,0.01,0.0,0.0,0.0
Beta,Beta,1.15,1.27,1.1,1.32
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,21.08,18.48,17.05,16.82
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.34,1.15,1.04,1.01
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),5.65,5.75,7.17,6.52
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),3.25,3.07,4.55,3.73
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),2.62,2.89,2.86,2.98
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),30.42,27.53,28.98,29.94
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,36.78,27.11,18.26,20.14
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,36.46,27.36,17.61,20.12
Tăng trưởng tổng tài sản,Total assets,16.03,17.36,12.37,18.1
Tăng trưởng vốn chủ sở hữu,Owner's equity,20.97,17.98,17.01,14.87
Tăng trưởng vốn điều lệ,Charter capital,44.64,0.0,11.74,0.0
Tăng trưởng dư nợ cho vay,Deposits from customers,15.7,16.87,15.57,12.75
Tăng trưởng huy động vốn khách hàng,Deposits from customers,11.67,13.85,12.95,7.52
Tăng trưởng thu nhập lãi thuần,Net interest income,6.49,17.84,10.81,14.37
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,-5.06,32.01,-5.58,14.03
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,-5.48,-5.87,21.35,18.17
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,2.33,18.48,11.54,24.89
Tăng trưởng tổng chi phí HĐKD,Operating expenses,17.76,10.28,6.51,11.69
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,78.74,78.68,79.54,77.04
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,71.98,72.19,72.49,70.48
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,7.1,6.79,6.8,6.5
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,6.49,6.23,6.19,5.95
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.02,-0.02,-0.02,-0.02
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,98.15,98.52,97.18,95.5
