item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,332.89,243.86,113.79,71.56
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13106.0,12965.0,12919.0,12866.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,33.95,47.16,103.7,152.31
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.86,0.89,0.91,0.85
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.57,0.62,0.8,0.89
Tỷ suất cổ tức,Dividend yield,0.0,0.01,0.01,0.01
Beta,Beta,1.28,1.38,1.55,1.37
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,54.93,48.4,81.59,58.74
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,7.48,5.69,6.63,5.85
Tỷ lệ lãi EBIT,EBIT margin,1.67,1.99,1.24,1.59
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,1.9,2.19,1.56,2.11
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.69,1.08,0.65,0.75
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.97,0.86,0.48,0.26
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.49,2.83,1.4,1.49
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.38,0.38,0.24,0.13
ROE bình quân 4 quý gần nhất,ROE Trailling,2.87,2.11,0.99,0.62
ROA bình quân 4 quý gần nhất,ROA Trailling,1.13,0.9,0.45,0.29
Tăng trưởng  doanh thu thuần,Net revenue,57.49,101.56,48.62,149.51
Tăng trưởng  lợi nhuận gộp,Gross profit,67.37,124.41,30.48,77.5
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,51.67,656.09,86.42,350.21
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,233.08,0.0,221.97,183.19
Tăng trưởng tổng tài sản,Total assets,36.8,32.88,10.71,2.33
Tăng trưởng nợ dài hạn,Long-term liabilities,-16.95,-32.78,-37.5,-27.51
Tăng trưởng nợ phải trả,Liabilities,71.42,67.63,19.82,5.7
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.53,2.32,2.06,-0.57
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.11,0.13,0.17,0.35
Tỷ số thanh toán nhanh,Quick ratio,1.24,1.33,1.39,1.52
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.24,0.3,0.35,0.55
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.52,1.61,1.78,1.95
Khả năng thanh toán lãi vay,Interest coverage,6.21,3.52,6.87,3.62
