item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,334.33,40.63,404.67,231.36
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13105.59,12785.16,12928.49,16669.09
Chỉ số giá thị trường trên thu nhập (P/E),P/E,33.8,255.94,37.07,51.87
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.86,0.81,1.16,0.72
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.18,0.29,0.38,0.2
Tỷ suất cổ tức,Dividend yield,0.0,0.01,0.01,0.02
Beta,Beta,1.28,1.39,1.49,1.36
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,16.79,27.37,23.47,24.5
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,6.63,6.68,6.91,7.53
Tỷ lệ lãi EBIT,EBIT margin,1.69,1.03,1.82,1.41
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,2.09,1.77,2.48,2.19
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.83,0.52,1.09,0.93
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.58,0.32,2.18,1.41
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),8.21,2.88,6.07,4.87
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.11,0.15,0.87,0.57
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,75.21,-8.21,9.8,6.31
Tăng trưởng  lợi nhuận gộp,Gross profit,74.12,-11.27,0.65,21.92
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,147.83,-49.57,40.85,12.05
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,722.78,-83.89,78.07,51.95
Tăng trưởng tổng tài sản,Total assets,36.79,-16.45,10.09,24.01
Tăng trưởng nợ dài hạn,Long-term liabilities,-17.7,-12.62,-44.82,4.4
Tăng trưởng nợ phải trả,Liabilities,71.44,-27.76,0.72,39.91
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.51,-1.11,25.95,3.99
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,62.39,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.11,0.42,0.46,0.17
Tỷ số thanh toán nhanh,Quick ratio,1.24,1.47,1.41,1.23
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.24,0.62,0.57,0.25
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.52,1.88,1.64,1.5
Khả năng thanh toán lãi vay,Interest coverage,4.52,9.93,14.08,15.22
