item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1024.86,1144.22,1192.04,1215.94
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12326.0,12114.0,11838.0,12572.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,23.42,18.35,18.2,12.75
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.95,1.73,1.83,1.23
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,25.45,19.8,21.07,15.16
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.02,0.03
Beta,Beta,0.21,0.25,0.23,0.1
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,85.49,58.75,64.3,49.88
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,23.04,28.88,26.57,29.69
Tỷ lệ lãi EBIT,EBIT margin,31.77,36.33,34.54,34.1
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,45.28,48.09,46.36,45.72
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,22.46,26.35,24.79,27.22
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.73,2.33,2.09,2.24
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.13,2.77,2.51,2.41
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.41,1.84,1.66,1.82
ROE bình quân 4 quý gần nhất,ROE Trailling,8.39,9.37,9.8,10.03
ROA bình quân 4 quý gần nhất,ROA Trailling,6.75,7.5,7.8,7.97
Tăng trưởng  doanh thu thuần,Net revenue,0.13,1.9,0.17,-2.25
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.34,-5.41,-9.94,-9.42
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-35.17,-14.15,-8.5,-16.15
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-36.04,-14.61,-8.56,-16.19
Tăng trưởng tổng tài sản,Total assets,-1.52,-0.98,0.74,0.59
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.06,-13.14,-13.15,-12.32
Tăng trưởng nợ phải trả,Liabilities,-8.88,-9.21,-2.37,-10.26
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.22,1.23,1.71,3.36
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.49,0.55,0.62,0.67
Tỷ số thanh toán nhanh,Quick ratio,1.3,1.21,0.8,1.7
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.74,0.82,0.75,0.94
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.41,1.33,0.87,1.85
Khả năng thanh toán lãi vay,Interest coverage,8.79,10.96,9.98,-471.19
