item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Thu nhập lãi và các khoản thu nhập tương tự,1. Interest income and similar income,9942702000.0,9286721000.0,8700028000.0,8394558000.0
2. Chi phí lãi và các chi phí tương tự,2. Interest expense and similar expenses,5729071000.0,5113995000.0,4731334000.0,4657449000.0
I. Thu nhập lãi thuần,I. Net interest income ,4213631000.0,4172726000.0,3968694000.0,3737109000.0
3. Thu nhập từ hoạt động dịch vụ,3. Fee and commission income,1426876000.0,1048528000.0,920752000.0,804606000.0
4. Chi phí hoạt động dịch vụ,4. Fee and commission expenses,593833000.0,554998000.0,519714000.0,426876000.0
II. Lãi/lỗ thuần từ hoạt động dịch vụ,II. Net fee and commission income ,833043000.0,493530000.0,401038000.0,377730000.0
III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối và vàng,III. Net gain/(loss) from foreign currencies and gold trading,-278200000.0,-98592000.0,108287000.0,114213000.0
IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,IV. Net gain/(loss) from trading securities,,,,
V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,V. Net gain/(loss) from investment securities,-76621000.0,5914000.0,121371000.0,29110000.0
5. Thu nhập từ hoạt động khác,5. Other income,700324000.0,550364000.0,637523000.0,450072000.0
6. Chi phí hoạt động khác,6. Other expenses,110541000.0,119555000.0,120195000.0,107079000.0
VI. Lãi/lỗ thuần từ hoạt động khác,VI. Net other income ,589783000.0,430809000.0,517328000.0,342993000.0
"VII. Thu nhập từ góp vốn, mua cổ phần",VII. Income from capital contribution and long-term investments,,2645000.0,100000.0,
VIII. Chi phí hoạt động,VIII. Operating expenses,1971196000.0,1819160000.0,1885615000.0,1759035000.0
IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng (I+II+III+IV+V+VI+VII-VIII),IX. Operating profit before provision for credit losses,3310440000.0,3187872000.0,3231203000.0,2842120000.0
X. Chi phí dự phòng rủi ro tín dụng,X. Provision for credit losses,1252162000.0,1157888000.0,635637000.0,421332000.0
XI. Tổng lợi nhuận trước thuế (IX-X),XI. Profit before tax ,2058278000.0,2029984000.0,2595566000.0,2420788000.0
7. Chi phí thuế TNDN hiện hành,7. Current corporate income tax expenses,410257000.0,405471000.0,519097000.0,484324000.0
8. Chi phí thuế TNDN hoãn lại,8. Deferred income tax expenses (*),37000.0,,,
XII. Chi phí thuế TNDN,XII. Corporate income tax ,410294000.0,405471000.0,519097000.0,484324000.0
XIII. Lợi nhuận sau thuế (XI-XII),XIII. Net profit after tax,1647984000.0,1624513000.0,2076469000.0,1936464000.0
XIV. Lợi ích của cổ đông thiểu số,XIV. Minority interest,,,,
XV. Lợi nhuận sau thuế của cổ đông của Ngân hàng mẹ (XIII-XIV),XV. Net profit atttributable to the equity holders of the Bank ,1647984000.0,1624513000.0,2076469000.0,1936464000.0
Lãi cơ bản trên cổ phiếu (BCTC) (VNÐ),Earning per share (VND),484.0,477.0,697.0,650.0
