item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3003.29,1982.43,2193.44,2338.07
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),40591.0,38756.0,39634.0,39599.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,49.85,69.06,62.41,56.29
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.69,3.53,3.45,3.32
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,9.42,14.29,19.18,13.18
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,-0.06,-0.35,-0.06,-0.18
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,63.88,172.17,644.59,157.75
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,22.86,23.92,19.74,22.42
Tỷ lệ lãi EBIT,EBIT margin,15.35,8.59,3.17,8.81
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,17.13,16.98,7.01,11.49
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,11.55,6.0,0.49,5.59
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.63,1.47,0.09,1.42
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.13,2.09,0.57,2.22
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.28,1.09,0.06,0.99
ROE bình quân 4 quý gần nhất,ROE Trailling,7.58,5.04,5.58,6.02
ROA bình quân 4 quý gần nhất,ROA Trailling,5.42,3.62,3.31,3.03
Tăng trưởng  doanh thu thuần,Net revenue,-4.96,-1.72,-13.79,-20.6
Tăng trưởng  lợi nhuận gộp,Gross profit,-1.83,-0.93,-17.32,-23.01
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,128.02,-32.24,-80.26,-56.34
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,125.36,-26.86,-80.54,-56.55
Tăng trưởng tổng tài sản,Total assets,4.02,-47.06,-44.57,-43.58
Tăng trưởng nợ dài hạn,Long-term liabilities,1.75,-0.01,-2.34,37.74
Tăng trưởng nợ phải trả,Liabilities,6.21,-78.16,-75.67,-73.63
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.99,0.41,4.82,4.81
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.18,0.08,0.07,0.23
Tỷ số thanh toán nhanh,Quick ratio,1.71,1.87,1.77,1.97
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.18,0.08,0.07,0.23
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.87,2.18,2.06,2.2
Khả năng thanh toán lãi vay,Interest coverage,20.76,6.83,1.24,4.97
