item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,10.27,-1490.65,-1433.72,62.8
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11075.97,11066.4,12395.42,13871.96
Chỉ số giá thị trường trên thu nhập (P/E),P/E,2394.64,-7.85,-10.11,173.57
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.22,1.06,1.17,0.79
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.64,0.9,1.13,0.77
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,2.03,0.95,1.66,1.96
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,35.35,53.91,-210.82,22.81
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,30.55,10.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,18.48,6.23,5.56,15.29
Tỷ lệ lãi EBIT,EBIT margin,14.36,3.06,-1.07,7.54
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,23.33,12.41,7.39,17.2
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.15,-11.07,-10.85,0.68
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.09,-12.71,-10.92,0.47
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.91,1.71,-0.56,4.2
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.04,-4.87,-3.85,0.17
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-48.08,1.72,-9.37,14.64
Tăng trưởng  lợi nhuận gộp,Gross profit,54.06,13.82,-67.0,4.69
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-94.76,-156.44,-7403.65,-114.47
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-99.31,-203.97,-2383.08,-64.71
Tăng trưởng tổng tài sản,Total assets,-1.88,-33.21,-2.77,5.51
Tăng trưởng nợ dài hạn,Long-term liabilities,-0.4,-38.85,72.46,-46.77
Tăng trưởng nợ phải trả,Liabilities,-3.54,-44.66,1.81,5.05
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.15,-10.72,-10.64,6.32
Tăng trưởng vốn điều lệ,Charter capital,0.06,0.0,-99.9,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.12,0.28,0.09,0.09
Tỷ số thanh toán nhanh,Quick ratio,0.93,0.78,0.42,0.31
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.2,0.28,0.09,0.09
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.54,1.35,0.96,0.71
Khả năng thanh toán lãi vay,Interest coverage,1.05,0.32,-0.1,0.98
