item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,717.35,157.62,46.46,675.36
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13336.0,12776.35,12665.2,13398.21
Chỉ số giá thị trường trên thu nhập (P/E),P/E,23.0,74.23,258.3,15.33
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.24,0.92,0.95,0.77
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.86,0.65,0.65,0.44
Tỷ suất cổ tức,Dividend yield,0.01,0.0,0.03,0.06
Beta,Beta,1.09,1.05,1.6,1.35
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,16.28,38.07,37.39,12.77
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,6.56,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,12.49,9.37,8.57,10.0
Tỷ lệ lãi EBIT,EBIT margin,5.33,1.96,2.11,4.49
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,13.24,10.07,9.89,10.91
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,3.72,0.88,0.25,2.89
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.49,1.24,0.36,4.99
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),7.83,2.76,2.97,7.73
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.46,0.71,0.2,2.82
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,6.97,-2.34,-20.96,26.24
Tăng trưởng  lợi nhuận gộp,Gross profit,42.59,6.84,-32.28,-4.98
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,333.76,227.18,-92.39,-38.48
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,355.11,239.27,-93.12,-37.48
Tăng trưởng tổng tài sản,Total assets,-7.58,-4.64,-8.11,5.67
Tăng trưởng nợ dài hạn,Long-term liabilities,144.74,6.67,15.61,6.21
Tăng trưởng nợ phải trả,Liabilities,-24.98,-11.68,-11.27,16.59
Tăng trưởng vốn chủ sở hữu,Owner's equity,4.38,0.88,-5.47,-2.01
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.21,0.26,0.16,0.16
Tỷ số thanh toán nhanh,Quick ratio,0.4,0.38,0.3,0.31
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.22,0.26,0.17,0.16
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.67,0.57,0.52,0.56
Khả năng thanh toán lãi vay,Interest coverage,9.26,2.5,1.2,5.25
