item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2889.37,3066.51,3237.02,3256.03
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),34171.0,33972.0,33177.0,34246.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,20.07,15.75,11.43,10.63
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.7,1.42,1.12,1.01
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,8.17,2.97,3.63,3.63
Tỷ suất cổ tức,Dividend yield,0.03,0.05,0.07,0.07
Beta,Beta,0.38,0.24,0.07,0.09
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,45.26,63.16,36.62,40.7
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,47.6,16.33,29.81,26.81
Tỷ lệ lãi EBIT,EBIT margin,19.13,5.11,11.27,9.66
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,23.99,7.22,14.58,13.24
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,12.45,3.34,8.06,6.72
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.6,1.62,2.44,1.87
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.99,2.47,3.41,2.68
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.81,1.1,1.7,1.32
ROE bình quân 4 quý gần nhất,ROE Trailling,8.53,9.04,9.57,9.29
ROA bình quân 4 quý gần nhất,ROA Trailling,5.95,6.29,6.51,6.31
Tăng trưởng  doanh thu thuần,Net revenue,-49.03,68.01,-0.16,4.38
Tăng trưởng  lợi nhuận gộp,Gross profit,27.37,-6.4,10.86,-11.27
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-6.23,-22.62,16.19,-19.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-16.69,-22.96,16.1,-19.46
Tăng trưởng tổng tài sản,Total assets,-1.59,-6.42,1.6,-10.09
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,-4.12,-22.62,-0.59,-34.84
Tăng trưởng vốn chủ sở hữu,Owner's equity,-0.39,2.2,2.79,3.41
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,20.0,20.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.35,0.41,0.32,0.37
Tỷ số thanh toán nhanh,Quick ratio,1.88,1.8,1.46,1.95
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.25,1.15,0.89,1.18
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.64,2.84,2.4,3.16
Khả năng thanh toán lãi vay,Interest coverage,12.84,5.84,10.2,8.16
