item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,117.42,79.32,182.74,387.91
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20156.0,22086.0,22014.0,21901.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,54.84,112.21,40.88,20.13
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.32,0.4,0.34,0.36
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.0,1.25,0.82,1.06
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.25,1.57,1.58,1.61
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,70.15,95.49,69.14,88.61
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,26.67,30.3,28.03,51.82
Tỷ suất lợi nhuận gộp biên,Gross profit margin,13.62,12.03,12.01,11.28
Tỷ lệ lãi EBIT,EBIT margin,9.65,7.28,7.59,7.51
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,13.37,12.11,10.35,12.85
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.21,1.33,1.17,1.4
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.02,0.14,0.19,0.2
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.72,1.26,1.67,1.35
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.01,0.05,0.07,0.07
ROE bình quân 4 quý gần nhất,ROE Trailling,0.81,0.54,1.24,2.58
ROA bình quân 4 quý gần nhất,ROA Trailling,0.19,0.13,0.3,0.64
Tăng trưởng  doanh thu thuần,Net revenue,-8.75,-18.22,-0.63,6.54
Tăng trưởng  lợi nhuận gộp,Gross profit,11.63,-8.09,2.5,-4.52
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,205.88,-40.75,-58.26,-41.66
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,-76.88,-82.4,-72.86
Tăng trưởng tổng tài sản,Total assets,2.63,10.24,10.33,11.12
Tăng trưởng nợ dài hạn,Long-term liabilities,-15.28,57.01,62.98,62.18
Tăng trưởng nợ phải trả,Liabilities,3.19,16.01,15.77,16.48
Tăng trưởng vốn chủ sở hữu,Owner's equity,1.58,1.14,1.73,2.65
Tăng trưởng vốn điều lệ,Charter capital,10.0,0.0,10.0,10.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.08,0.09,0.13,0.08
Tỷ số thanh toán nhanh,Quick ratio,1.0,1.16,1.2,1.22
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.34,0.43,0.47,0.46
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.51,1.77,1.8,1.82
Khả năng thanh toán lãi vay,Interest coverage,1.3,1.37,1.25,1.32
