item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,123.48,513.58,579.55,1888.28
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20155.98,21820.49,23225.55,23265.77
Chỉ số giá thị trường trên thu nhập (P/E),P/E,52.16,16.75,17.94,4.08
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.32,0.39,0.45,0.33
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.23,0.27,0.29,0.19
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.19
Beta,Beta,1.25,1.65,1.79,1.43
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,19.55,17.84,14.62,9.26
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,12.79,12.32,10.26,7.29
Tỷ suất lợi nhuận gộp biên,Gross profit margin,12.11,11.47,11.2,14.16
Tỷ lệ lãi EBIT,EBIT margin,8.0,8.14,8.86,11.15
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,12.24,11.79,12.62,14.15
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.29,2.09,2.1,7.0
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.57,2.27,2.49,8.15
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.21,7.21,8.99,13.25
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.2,0.84,0.99,3.37
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-5.79,0.33,-12.92,20.63
Tăng trưởng  lợi nhuận gộp,Gross profit,-0.5,2.72,-31.1,49.76
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-32.63,-0.64,-69.95,35.06
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-74.32,-7.27,-68.96,4.66
Tăng trưởng tổng tài sản,Total assets,2.85,12.55,6.4,5.05
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.38,62.2,17.22,-10.15
Tăng trưởng nợ phải trả,Liabilities,3.51,18.32,10.98,6.17
Tăng trưởng vốn chủ sở hữu,Owner's equity,1.61,3.35,-0.17,3.45
Tăng trưởng vốn điều lệ,Charter capital,10.0,10.0,0.0,30.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.08,0.26,0.17,0.11
Tỷ số thanh toán nhanh,Quick ratio,1.0,1.18,0.8,0.8
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.34,0.53,0.29,0.24
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.51,1.73,1.35,1.22
Khả năng thanh toán lãi vay,Interest coverage,1.31,1.48,1.43,3.26
