item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,285.8,264.17,345.4,946.78
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13245.7,13284.27,13270.57,13754.14
Chỉ số giá thị trường trên thu nhập (P/E),P/E,36.74,35.96,36.19,9.51
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.79,0.72,0.94,0.65
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.02,2.89,3.24,1.68
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.04,0.0
Beta,Beta,0.58,0.97,1.24,1.32
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,16.77,16.74,19.11,7.67
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,5.95
Tỷ suất lợi nhuận gộp biên,Gross profit margin,32.95,30.37,31.0,27.58
Tỷ lệ lãi EBIT,EBIT margin,15.76,15.1,15.41,23.84
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,24.47,24.93,24.02,30.7
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,12.19,12.63,10.25,19.76
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.15,1.99,2.56,6.97
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.85,3.47,4.05,8.53
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.53,1.39,1.79,4.86
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,5.82,-14.64,-27.96,7.87
Tăng trưởng  lợi nhuận gộp,Gross profit,14.79,-16.35,-19.03,22.95
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,12.72,-12.73,-56.28,18.53
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,8.19,-23.52,-63.52,20.0
Tăng trưởng tổng tài sản,Total assets,1.57,-4.47,1.66,-3.5
Tăng trưởng nợ dài hạn,Long-term liabilities,-2.79,-5.97,-13.93,-16.59
Tăng trưởng nợ phải trả,Liabilities,6.24,-14.3,14.9,-15.91
Tăng trưởng vốn chủ sở hữu,Owner's equity,-0.29,0.1,-3.52,2.4
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.28,0.28,0.36,0.25
Tỷ số thanh toán nhanh,Quick ratio,1.15,1.14,1.01,1.7
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.75,0.76,0.57,0.77
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.53,1.52,1.34,2.16
Khả năng thanh toán lãi vay,Interest coverage,0.0,49.25,16.4,23.58
