item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2386.32,4335.52,4294.5,4612.17
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13506.0,12541.0,11833.0,12290.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,4.94,2.94,2.56,2.59
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.87,1.02,0.93,0.97
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.29,2.37,2.75,9.47
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.49,0.57,0.83,1.0
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,12.93,27.73,27.36,68.91
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,12.69,26.54,26.44,62.41
Tỷ suất lợi nhuận gộp biên,Gross profit margin,25.53,16.74,12.63,17.52
Tỷ lệ lãi EBIT,EBIT margin,17.98,16.8,21.77,32.68
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,18.14,17.71,22.61,36.08
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.57,12.99,9.14,15.65
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,7.36,5.67,3.35,1.58
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),10.82,5.57,6.16,2.42
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.67,1.95,1.04,0.44
ROE bình quân 4 quý gần nhất,ROE Trailling,18.56,34.54,36.71,45.39
ROA bình quân 4 quý gần nhất,ROA Trailling,6.12,10.52,10.37,11.56
Tăng trưởng  doanh thu thuần,Net revenue,52.17,298.32,341.74,5.88
Tăng trưởng  lợi nhuận gộp,Gross profit,-32.32,10.41,94.6,-26.27
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-50.39,66.25,-37.24,0.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-61.32,64.54,-37.53,0.0
Tăng trưởng tổng tài sản,Total assets,3.35,30.5,21.1,23.6
Tăng trưởng nợ dài hạn,Long-term liabilities,-83.91,-36.78,-15.27,-60.49
Tăng trưởng nợ phải trả,Liabilities,-11.28,14.11,3.76,13.46
Tăng trưởng vốn chủ sở hữu,Owner's equity,41.99,78.62,79.39,60.35
Tăng trưởng vốn điều lệ,Charter capital,27.23,27.23,27.23,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.04,0.02,0.01,0.02
Tỷ số thanh toán nhanh,Quick ratio,0.85,0.79,0.75,0.48
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.04,0.02,0.01,0.02
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.94,0.92,0.93,0.65
Khả năng thanh toán lãi vay,Interest coverage,4.83,4.6,1.74,1.97
