item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,610.49,523.4,436.21,315.15
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13129.0,12969.0,12231.0,12641.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,18.18,18.15,21.09,28.24
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.85,0.73,0.75,0.7
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.2,1.17,0.8,1.17
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.69,0.59,0.82,0.67
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,69.28,73.41,58.64,83.59
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,64.64,41.5,30.93,56.3
Tỷ suất lợi nhuận gộp biên,Gross profit margin,6.38,7.56,6.23,5.13
Tỷ lệ lãi EBIT,EBIT margin,6.02,5.97,5.24,5.08
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,8.59,8.7,11.27,7.55
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.73,1.42,2.1,1.95
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.08,0.9,1.78,1.09
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.04,1.87,2.47,1.7
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.34,0.29,0.6,0.39
ROE bình quân 4 quý gần nhất,ROE Trailling,5.52,4.8,4.04,2.91
ROA bình quân 4 quý gần nhất,ROA Trailling,1.57,1.42,1.26,0.95
Tăng trưởng  doanh thu thuần,Net revenue,51.93,43.29,126.49,59.28
Tăng trưởng  lợi nhuận gộp,Gross profit,213.49,426.73,228.19,165.16
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,110.98,238.13,107.93,120.36
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,161.59,326.86,131.45,114.75
Tăng trưởng tổng tài sản,Total assets,26.39,26.05,28.47,38.29
Tăng trưởng nợ dài hạn,Long-term liabilities,51.38,49.86,61.62,62.64
Tăng trưởng nợ phải trả,Liabilities,35.46,35.88,45.24,41.13
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.1,9.27,3.37,33.44
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,31.04
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.03,0.01,0.02,0.02
Tỷ số thanh toán nhanh,Quick ratio,0.65,0.77,0.84,0.87
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.03,0.01,0.18,0.21
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.02,1.08,1.09,1.22
Khả năng thanh toán lãi vay,Interest coverage,1.56,1.47,1.97,1.94
