item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3914.42,3529.4,3307.49,2132.58
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),17780.0,19545.0,19046.0,17561.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,4.47,5.64,4.57,5.11
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.98,1.02,0.79,0.62
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.24,8.15,2.43,1.68
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.87,1.07,1.09,0.53
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,39.13,39.44,12.27,6.31
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,22.96,37.38,12.13,6.21
Tỷ suất lợi nhuận gộp biên,Gross profit margin,12.49,28.74,41.76,44.38
Tỷ lệ lãi EBIT,EBIT margin,23.74,26.97,32.04,38.97
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,38.74,29.05,32.08,39.6
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,17.77,20.54,24.48,30.6
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.0,2.31,7.47,10.84
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.48,2.56,8.11,12.28
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.23,1.38,4.27,6.78
ROE bình quân 4 quý gần nhất,ROE Trailling,26.62,25.21,24.07,15.25
ROA bình quân 4 quý gần nhất,ROA Trailling,12.6,12.0,11.99,8.04
Tăng trưởng  doanh thu thuần,Net revenue,5.04,13.92,59.19,444.68
Tăng trưởng  lợi nhuận gộp,Gross profit,43.98,124.93,476.6,1749.51
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.0,382.2,1023.55,10460.72
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,546.94,1474.04,23065.22
Tăng trưởng tổng tài sản,Total assets,42.5,64.5,58.07,89.51
Tăng trưởng nợ dài hạn,Long-term liabilities,139.34,242.13,287.6,642.23
Tăng trưởng nợ phải trả,Liabilities,92.64,138.65,109.33,188.55
Tăng trưởng vốn chủ sở hữu,Owner's equity,23.22,37.19,34.45,49.29
Tăng trưởng vốn điều lệ,Charter capital,8.0,8.0,7.0,44.45
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.47,0.85,0.24,0.73
Tỷ số thanh toán nhanh,Quick ratio,1.6,2.14,2.57,2.24
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.05,0.98,1.01,0.8
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,3.0,3.69,3.82,3.6
Khả năng thanh toán lãi vay,Interest coverage,5.2,25.73,23.62,63.4
