item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3915.0,124.68,662.99,2167.34
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),17780.1,15573.94,16973.37,16110.51
Chỉ số giá thị trường trên thu nhập (P/E),P/E,4.47,73.79,18.1,5.43
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.98,0.59,0.71,0.73
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.06,0.95,0.66,0.58
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.87,0.85,0.76,0.85
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,4.18,30.22,10.32,6.34
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,4.04,22.12,9.09,8.25
Tỷ suất lợi nhuận gộp biên,Gross profit margin,36.62,11.97,17.16,20.12
Tỷ lệ lãi EBIT,EBIT margin,32.66,5.15,10.74,17.37
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,33.82,7.03,12.19,13.34
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,25.2,2.21,5.37,12.44
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,22.99,0.74,4.01,20.22
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),28.25,3.37,9.49,24.94
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,15.27,0.51,2.31,10.53
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,82.94,-22.37,-10.63,93.18
Tăng trưởng  lợi nhuận gộp,Gross profit,459.68,-45.86,-23.78,199.52
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,1455.34,-59.68,-57.15,455.03
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,3879.43,-78.12,-69.19,498.7
Tăng trưởng tổng tài sản,Total assets,42.37,21.51,-19.39,252.71
Tăng trưởng nợ dài hạn,Long-term liabilities,210.45,87.01,-82.06,2245.4
Tăng trưởng nợ phải trả,Liabilities,91.69,0.01,-44.72,307.95
Tăng trưởng vốn chủ sở hữu,Owner's equity,23.3,32.54,5.36,211.5
Tăng trưởng vốn điều lệ,Charter capital,8.0,44.45,0.0,148.11
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.47,0.05,0.07,0.28
Tỷ số thanh toán nhanh,Quick ratio,1.6,2.24,1.46,1.75
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.05,0.18,0.13,0.46
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,3.0,3.99,2.7,2.88
Khả năng thanh toán lãi vay,Interest coverage,21.6,3.47,2.91,6.52
