item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,667.52,1269.65,777.54,1201.39
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),11390.36,10722.69,11359.02,11562.38
Chỉ số giá thị trường trên thu nhập (P/E),P/E,29.21,13.55,10.29,6.91
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.71,1.6,0.7,0.72
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.3,0.37,0.13,0.11
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.35,0.38,0.28,0.24
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,18.1,16.17,11.52,10.11
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,15.28,13.42,8.62,7.2
Tỷ suất lợi nhuận gộp biên,Gross profit margin,4.32,5.65,5.18,6.4
Tỷ lệ lãi EBIT,EBIT margin,4.01,4.33,3.58,4.1
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,4.75,5.22,4.79,5.76
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.03,1.66,0.86,1.4
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.04,9.0,6.03,9.8
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),22.85,22.39,23.0,24.91
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.8,2.87,1.55,2.33
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,38.77,33.37,48.79,64.05
Tăng trưởng  lợi nhuận gộp,Gross profit,6.09,45.66,20.3,36.4
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-5.94,128.01,6.44,12.85
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-13.41,158.02,-8.6,12.02
Tăng trưởng tổng tài sản,Total assets,34.42,43.08,34.64,41.23
Tăng trưởng nợ dài hạn,Long-term liabilities,-43.86,-27.6,8.31,-20.92
Tăng trưởng nợ phải trả,Liabilities,48.86,33.24,21.41,53.05
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.23,67.19,83.67,9.8
Tăng trưởng vốn điều lệ,Charter capital,0.0,77.12,86.96,15.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.04,0.21,0.07,0.04
Tỷ số thanh toán nhanh,Quick ratio,0.69,0.87,0.69,0.49
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.34,0.49,0.15,0.17
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.13,1.39,1.26,1.01
Khả năng thanh toán lãi vay,Interest coverage,1.57,1.99,1.54,1.75
