item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3083.49,3124.94,3201.42,3489.8
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),16026.0,15112.0,14409.0,15077.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,11.12,11.09,9.56,8.94
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.14,2.29,2.12,2.07
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.45,2.88,2.76,3.07
Tỷ suất cổ tức,Dividend yield,0.03,0.05,0.06,0.08
Beta,Beta,0.57,0.5,0.47,0.39
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,23.78,32.37,24.46,34.87
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,20.0,21.42,23.07,23.08
Tỷ lệ lãi EBIT,EBIT margin,8.89,7.41,9.34,7.74
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,10.51,9.21,11.38,9.98
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,6.53,5.83,7.65,6.07
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.88,4.76,5.75,4.19
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),7.93,6.0,6.97,5.28
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.83,3.17,4.06,2.95
ROE bình quân 4 quý gần nhất,ROE Trailling,20.34,21.17,22.01,21.48
ROA bình quân 4 quý gần nhất,ROA Trailling,13.77,14.49,15.17,14.65
Tăng trưởng  doanh thu thuần,Net revenue,28.93,8.83,-1.07,-9.59
Tăng trưởng  lợi nhuận gộp,Gross profit,32.3,4.49,3.81,-4.55
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-2.94,-8.31,15.38,-9.04
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-4.33,-8.31,19.81,-9.04
Tăng trưởng tổng tài sản,Total assets,15.53,10.54,4.14,4.02
Tăng trưởng nợ dài hạn,Long-term liabilities,-4.18,1.92,2.76,1.68
Tăng trưởng nợ phải trả,Liabilities,25.09,16.03,-4.35,-8.5
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.84,7.92,8.85,9.29
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,100.0,100.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.63,0.86,0.89,0.89
Tỷ số thanh toán nhanh,Quick ratio,1.36,1.5,1.5,1.87
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.79,0.86,0.89,0.89
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.96,2.05,2.07,2.54
Khả năng thanh toán lãi vay,Interest coverage,83.13,59.62,69.94,53.74
