item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,111.95,21.58,11.67,14.44
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),18198.0,18159.0,18152.0,18151.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,174.18,1014.73,1871.81,1482.48
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.07,1.21,1.2,1.18
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,330.21,325.23,174.75,157.27
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.42,0.38,0.68,0.87
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,117.82,105.07,86.12,105.85
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,96.93,75.32,72.43,101.09
Tỷ suất lợi nhuận gộp biên,Gross profit margin,-61.18,25.41,26.1,39.23
Tỷ lệ lãi EBIT,EBIT margin,920.61,922.55,613.44,460.8
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,944.9,1105.48,629.13,482.52
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,165.92,10.37,1.39,0.39
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.52,0.08,0.01,0.01
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),0.98,1.14,1.42,1.2
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.12,0.02,0.0,0.0
ROE bình quân 4 quý gần nhất,ROE Trailling,0.62,0.12,0.06,0.08
ROA bình quân 4 quý gần nhất,ROA Trailling,0.14,0.03,0.02,0.02
Tăng trưởng  doanh thu thuần,Net revenue,-53.46,-41.21,-14.5,-50.8
Tăng trưởng  lợi nhuận gộp,Gross profit,0.0,-31.04,-35.7,-49.53
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,124.03,0.0,64.58,79.14
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,2424.6,225.49,-54.51,25.53
Tăng trưởng tổng tài sản,Total assets,0.45,-1.23,0.78,7.86
Tăng trưởng nợ dài hạn,Long-term liabilities,17.35,11.58,20.75,10.52
Tăng trưởng nợ phải trả,Liabilities,0.52,-1.63,1.02,10.52
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.24,0.05,-0.01,-0.15
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.0,0.01,0.01,0.01
Tỷ số thanh toán nhanh,Quick ratio,0.58,0.49,0.6,0.57
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.0,0.01,0.02,0.01
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.6,1.35,1.53,1.33
Khả năng thanh toán lãi vay,Interest coverage,1.64,0.96,1.12,1.02
