item,item_en,2024,2023,2022,2021
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,566.02,110.57,712.78,2577.95
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),24305.08,32743.78,25866.85,28062.26
Chỉ số giá thị trường trên thu nhập (P/E),P/E,11.24,79.77,8.85,9.26
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.26,0.27,0.24,0.85
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.28,1.17,0.74,2.75
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.08,0.03
Beta,Beta,1.61,2.28,2.04,1.32
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,13.26,14.58,10.22,10.77
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,10.15,10.92,8.27,9.15
Tỷ suất lợi nhuận gộp biên,Gross profit margin,26.31,29.9,29.12,36.26
Tỷ lệ lãi EBIT,EBIT margin,48.11,45.71,53.12,87.97
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,62.89,61.03,65.62,103.46
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,19.32,4.26,11.93,38.63
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.08,0.38,3.16,10.77
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.65,5.88,8.03,11.11
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.91,0.14,0.86,1.97
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,8.97,-11.45,74.99,39.6
Tăng trưởng  lợi nhuận gộp,Gross profit,-4.14,-9.08,40.53,123.43
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,297.57,-68.19,-37.58,279.88
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,584.96,-83.13,-42.6,188.15
Tăng trưởng tổng tài sản,Total assets,10.74,-4.13,16.27,56.15
Tăng trưởng nợ dài hạn,Long-term liabilities,-4.42,-33.2,-2.62,81.21
Tăng trưởng nợ phải trả,Liabilities,2.39,-18.25,2.32,38.57
Tăng trưởng vốn chủ sở hữu,Owner's equity,22.47,26.59,65.27,181.76
Tăng trưởng vốn điều lệ,Charter capital,65.0,0.0,79.29,118.77
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.05,0.06,0.06,0.1
Tỷ số thanh toán nhanh,Quick ratio,1.42,1.3,1.32,1.31
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.1,0.11,0.1,0.26
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.68,1.61,1.56,1.59
Khả năng thanh toán lãi vay,Interest coverage,1.91,1.16,1.49,2.25
