item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3322.25,2875.82,2739.57,2684.51
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),29268.0,28060.0,28814.0,28120.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.39,6.73,6.99,8.05
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.61,0.69,0.66,0.77
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,28.99,32.56,34.72,41.81
Tỷ suất cổ tức,Dividend yield,0.11,0.15,0.07,0.07
Beta,Beta,0.67,0.84,0.96,0.8
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,-0.19,35.98,13.38,56.04
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,67.96,61.84,65.97,65.02
Tỷ lệ lãi EBIT,EBIT margin,299.1,89.85,246.68,72.95
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,300.35,92.77,249.76,77.37
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,244.23,75.04,198.3,59.55
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.24,1.52,3.84,1.06
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.9,1.72,4.37,1.23
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.63,1.33,3.35,0.91
ROE bình quân 4 quý gần nhất,ROE Trailling,11.86,10.4,9.9,9.8
ROA bình quân 4 quý gần nhất,ROA Trailling,10.22,8.87,8.43,8.34
Tăng trưởng  doanh thu thuần,Net revenue,-16.83,-4.6,-11.91,-12.54
Tăng trưởng  lợi nhuận gộp,Gross profit,-6.56,1.75,-1.34,3.59
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,35.92,38.44,4.45,-25.46
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,42.31,46.06,5.31,-29.44
Tăng trưởng tổng tài sản,Total assets,1.24,-1.29,4.03,3.04
Tăng trưởng nợ dài hạn,Long-term liabilities,-3.29,-3.22,-3.16,-3.11
Tăng trưởng nợ phải trả,Liabilities,-20.14,-9.31,6.27,-0.04
Tăng trưởng vốn chủ sở hữu,Owner's equity,4.98,-0.14,3.7,3.49
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,14.37,0.25,0.56,0.49
Tỷ số thanh toán nhanh,Quick ratio,19.24,22.91,14.55,6.07
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",14.49,0.32,1.24,1.42
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,20.79,24.89,15.76,7.77
Khả năng thanh toán lãi vay,Interest coverage,0.0,0.0,0.0,1565.35
