item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1633.62,1587.85,1471.66,2205.8
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20700.0,20049.0,19491.0,20801.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,20.81,21.41,21.54,14.51
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.64,1.7,1.63,1.54
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,12.72,12.24,11.12,12.25
Tỷ suất cổ tức,Dividend yield,0.05,0.05,0.09,0.04
Beta,Beta,0.44,0.4,0.35,0.21
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,50.24,47.79,93.22,45.98
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,11.99,11.98,13.13,26.53
Tỷ suất lợi nhuận gộp biên,Gross profit margin,31.86,38.4,38.27,40.28
Tỷ lệ lãi EBIT,EBIT margin,29.86,30.62,14.61,32.39
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,54.04,54.16,36.55,56.12
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,24.61,25.59,11.27,27.19
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.13,3.41,1.42,0.16
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.23,3.5,1.67,3.33
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.24,2.39,1.01,0.12
ROE bình quân 4 quý gần nhất,ROE Trailling,8.49,8.29,7.71,11.41
ROA bình quân 4 quý gần nhất,ROA Trailling,5.75,5.55,5.12,7.56
Tăng trưởng  doanh thu thuần,Net revenue,0.27,5.35,1.63,1.09
Tăng trưởng  lợi nhuận gộp,Gross profit,-13.85,6.47,0.36,2.48
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,9.22,22.73,-69.45,10.91
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,7.73,20.79,-71.92,-94.48
Tăng trưởng tổng tài sản,Total assets,-2.31,-1.79,-6.22,-0.85
Tăng trưởng nợ dài hạn,Long-term liabilities,-11.68,-13.67,-12.93,-23.2
Tăng trưởng nợ phải trả,Liabilities,-11.08,-8.58,-9.32,-16.98
Tăng trưởng vốn chủ sở hữu,Owner's equity,1.55,1.32,-4.78,7.0
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.2,0.08,0.14,0.11
Tỷ số thanh toán nhanh,Quick ratio,1.83,1.48,1.56,1.88
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.66,1.34,1.38,1.69
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.95,1.59,1.67,2.0
Khả năng thanh toán lãi vay,Interest coverage,13.07,15.15,7.52,15.71
