item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1235.82,1165.85,1186.72,1325.59
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),17122.0,16720.0,16311.0,16324.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,46.85,48.38,44.91,43.68
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.38,3.37,3.27,3.55
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,15.7,45.63,94.65,74.5
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.34,0.27,0.24,0.25
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,112.35,160.07,1169.4,133.99
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,100.12,138.75,498.86,127.27
Tỷ suất lợi nhuận gộp biên,Gross profit margin,41.47,43.98,27.75,23.2
Tỷ lệ lãi EBIT,EBIT margin,18.36,38.15,11.03,71.92
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,19.2,38.95,14.71,75.72
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,11.19,30.09,3.69,57.17
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.4,2.24,0.13,2.73
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.92,1.41,0.19,1.79
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.9,0.87,0.05,1.18
ROE bình quân 4 quý gần nhất,ROE Trailling,7.77,7.4,7.68,8.57
ROA bình quân 4 quý gần nhất,ROA Trailling,2.9,2.9,3.0,3.23
Tăng trưởng  doanh thu thuần,Net revenue,57.41,-53.71,9.05,96.55
Tăng trưởng  lợi nhuận gộp,Gross profit,404.84,18.78,51.67,43.27
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,64.32,16.21,-17.16,119.43
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,25.07,7.45,-71.26,52.98
Tăng trưởng tổng tài sản,Total assets,31.98,24.12,11.43,6.06
Tăng trưởng nợ dài hạn,Long-term liabilities,39.89,26.6,5.35,11.15
Tăng trưởng nợ phải trả,Liabilities,52.09,21.72,2.47,-5.9
Tăng trưởng vốn chủ sở hữu,Owner's equity,7.94,28.21,28.47,29.43
Tăng trưởng vốn điều lệ,Charter capital,0.0,10.21,32.25,32.25
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.22,0.06,0.06,0.37
Tỷ số thanh toán nhanh,Quick ratio,0.85,0.71,0.85,1.53
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.22,0.06,0.06,0.37
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.54,2.56,2.38,3.29
Khả năng thanh toán lãi vay,Interest coverage,15.91,21.2,16.19,8.9
