item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6515.8,16074.12,5855.98,34206.71
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),17124.99,20119.97,22584.59,33751.43
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.74,3.89,7.62,2.35
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.18,3.11,1.97,2.39
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.54,2.05,2.38,1.32
Tỷ suất cổ tức,Dividend yield,0.05,0.08,0.21,0.14
Beta,Beta,0.67,0.23,0.36,0.39
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,5.37,3.52,11.9,2.16
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,45.64,51.87,32.74,66.51
Tỷ lệ lãi EBIT,EBIT margin,45.07,49.15,36.92,69.98
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,51.81,52.4,43.73,86.01
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,35.84,38.95,29.38,55.97
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,34.56,71.19,21.7,146.94
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),18.72,30.28,7.72,36.53
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,12.29,18.77,5.11,25.86
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-27.65,177.1,-63.22,343.35
Tăng trưởng  lợi nhuận gộp,Gross profit,-36.35,339.07,-81.9,1898.3
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-33.17,268.47,-80.7,770.04
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-33.43,267.33,-80.69,707.21
Tăng trưởng tổng tài sản,Total assets,-4.55,8.45,-7.72,3.22
Tăng trưởng nợ dài hạn,Long-term liabilities,1.6,-15.83,-10.45,-23.51
Tăng trưởng nợ phải trả,Liabilities,-18.7,-3.58,-3.7,-14.27
Tăng trưởng vốn chủ sở hữu,Owner's equity,27.67,51.45,-19.7,163.55
Tăng trưởng vốn điều lệ,Charter capital,50.0,0.0,70.0,20.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.5,0.62,0.51,0.44
Tỷ số thanh toán nhanh,Quick ratio,4.87,1.94,2.09,2.94
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",4.12,1.54,1.57,2.43
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,6.25,2.82,3.59,4.66
Khả năng thanh toán lãi vay,Interest coverage,1077.92,122.76,138.98,566.74
