item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,87.02,99.01,97.3,100.33
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),10798.0,10710.56,10653.87,10556.23
Chỉ số giá thị trường trên thu nhập (P/E),P/E,442.99,388.33,407.52,378.76
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.57,3.59,3.72,3.6
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,5.37,5.78,6.52,6.12
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.01,0.02,0.09,0.16
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,80.43,82.08,68.13,77.59
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,52.33,51.97,46.56,55.84
Tỷ suất lợi nhuận gộp biên,Gross profit margin,11.16,11.62,11.08,10.92
Tỷ lệ lãi EBIT,EBIT margin,8.32,8.77,11.73,9.75
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,12.78,13.84,17.17,13.55
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.22,1.51,1.61,1.62
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.81,0.93,0.92,0.95
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.77,3.61,4.39,3.98
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.39,0.45,0.44,0.5
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,8.09,9.36,-2.06,21.41
Tăng trưởng  lợi nhuận gộp,Gross profit,3.79,14.7,-0.56,190.37
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-5.61,0.32,-2.64,6.62
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-12.11,1.77,-3.02,-3.68
Tăng trưởng tổng tài sản,Total assets,0.35,2.07,-1.71,24.79
Tăng trưởng nợ dài hạn,Long-term liabilities,-12.38,-0.59,-5.7,62.76
Tăng trưởng nợ phải trả,Liabilities,-0.08,3.52,-4.07,58.28
Tăng trưởng vốn chủ sở hữu,Owner's equity,0.82,0.53,0.92,0.96
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.0,0.03,0.0,0.04
Tỷ số thanh toán nhanh,Quick ratio,0.52,0.58,0.64,0.81
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.02,0.05,0.01,0.04
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.25,2.46,2.61,2.59
Khả năng thanh toán lãi vay,Interest coverage,1.3,1.33,1.26,1.33
