item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,14900.86,17224.7,14665.42,13350.48
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),55139.0,52398.0,53137.0,49157.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,10.5,9.39,11.31,17.23
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.84,3.09,3.12,4.68
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,17.96,16.92,27.78,41.16
Tỷ suất cổ tức,Dividend yield,0.04,0.07,0.04,0.03
Beta,Beta,1.27,1.55,1.24,0.51
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,47.72,26.12,41.25,84.44
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,54.1,54.63,58.91,54.46
Tỷ lệ lãi EBIT,EBIT margin,37.07,66.43,82.98,68.42
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,37.75,67.13,84.12,69.62
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,31.48,54.74,67.9,51.46
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.1,9.92,7.92,6.03
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.49,3.06,2.55,2.04
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.12,2.11,1.44,0.94
ROE bình quân 4 quý gần nhất,ROE Trailling,28.41,34.11,29.66,28.08
ROA bình quân 4 quý gần nhất,ROA Trailling,5.66,6.21,5.54,5.4
Tăng trưởng  doanh thu thuần,Net revenue,8.3,347.77,113.82,136.49
Tăng trưởng  lợi nhuận gộp,Gross profit,5.09,271.11,100.06,73.84
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-46.24,103.88,48.6,10.28
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-45.88,95.74,48.04,5.82
Tăng trưởng tổng tài sản,Total assets,-18.84,27.38,37.2,60.6
Tăng trưởng nợ dài hạn,Long-term liabilities,17.55,35.46,21.57,14.06
Tăng trưởng nợ phải trả,Liabilities,-25.31,33.81,43.79,73.76
Tăng trưởng vốn chủ sở hữu,Owner's equity,16.62,8.67,16.68,15.02
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.21,0.06,0.02,0.08
Tỷ số thanh toán nhanh,Quick ratio,0.85,0.71,0.55,0.67
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.67,0.51,0.42,0.63
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.85,0.71,0.55,0.67
Khả năng thanh toán lãi vay,Interest coverage,139.39,84.31,28.2,16.84
