item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,5633.34,5576.99,4574.5,4983.33
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),21774.0,25354.0,22592.0,21605.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.46,6.9,9.66,10.84
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.67,1.52,1.96,2.5
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,6.39,4.42,8.27,9.94
Tỷ suất cổ tức,Dividend yield,0.08,0.04,0.03,0.05
Beta,Beta,1.33,1.31,1.45,1.21
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,29.78,14.23,34.44,37.01
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,22.08,12.12,24.68,27.2
Tỷ suất lợi nhuận gộp biên,Gross profit margin,32.73,43.78,30.88,30.74
Tỷ lệ lãi EBIT,EBIT margin,32.55,43.62,31.08,31.04
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,34.98,45.94,34.82,42.24
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,25.0,34.17,23.59,23.25
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.4,10.64,4.08,4.79
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.07,7.61,3.65,3.93
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.02,4.12,1.53,1.8
ROE bình quân 4 quý gần nhất,ROE Trailling,31.87,31.46,27.33,31.17
ROA bình quân 4 quý gần nhất,ROA Trailling,9.25,9.31,7.95,8.9
Tăng trưởng  doanh thu thuần,Net revenue,10.47,26.18,-17.93,-27.3
Tăng trưởng  lợi nhuận gộp,Gross profit,11.2,58.46,-32.76,-49.8
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,22.16,70.03,-29.58,-47.89
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,25.55,64.74,-31.19,-50.62
Tăng trưởng tổng tài sản,Total assets,23.42,17.41,11.75,11.64
Tăng trưởng nợ dài hạn,Long-term liabilities,32.0,25.83,19.5,-6.01
Tăng trưởng nợ phải trả,Liabilities,28.88,12.95,6.53,12.73
Tăng trưởng vốn chủ sở hữu,Owner's equity,14.63,25.05,21.46,9.82
Tăng trưởng vốn điều lệ,Charter capital,15.0,15.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.1,0.18,0.24,0.43
Tỷ số thanh toán nhanh,Quick ratio,1.52,1.91,1.77,1.26
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.31,1.49,1.33,0.97
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.75,2.21,2.13,1.52
Khả năng thanh toán lãi vay,Interest coverage,16.02,36.93,19.16,15.44
