item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1361.94,1630.06,1106.81,2587.51
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),27713.98,26351.86,24721.78,23614.94
Chỉ số giá thị trường trên thu nhập (P/E),P/E,21.29,15.55,27.83,16.02
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.05,0.96,1.25,1.76
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.5,0.54,0.62,0.75
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.12,-0.03,-0.02,0.1
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.79,9.73,11.0,10.95
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,6.38,6.54,7.18,7.26
Tỷ suất lợi nhuận gộp biên,Gross profit margin,10.51,15.39,16.73,16.93
Tỷ lệ lãi EBIT,EBIT margin,10.17,14.03,13.96,14.16
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,15.59,20.87,21.39,21.37
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,2.36,3.49,2.22,4.7
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.02,6.36,4.55,11.51
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),13.0,13.41,12.84,16.15
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.54,1.8,1.22,3.27
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,23.52,-6.55,-9.39,40.08
Tăng trưởng  lợi nhuận gộp,Gross profit,-15.67,-14.03,-10.49,39.24
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-0.52,35.35,-49.81,5.13
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-16.45,47.27,-57.22,0.79
Tăng trưởng tổng tài sản,Total assets,-5.54,0.69,-1.8,38.91
Tăng trưởng nợ dài hạn,Long-term liabilities,-6.91,-33.01,-13.85,65.88
Tăng trưởng nợ phải trả,Liabilities,-9.89,-1.51,-4.02,51.54
Tăng trưởng vốn chủ sở hữu,Owner's equity,5.17,6.59,4.69,12.31
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,-0.03
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.24,0.19,0.12,0.13
Tỷ số thanh toán nhanh,Quick ratio,1.15,1.1,1.26,1.26
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.28,0.21,0.14,0.13
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.69,1.54,1.72,1.77
Khả năng thanh toán lãi vay,Interest coverage,1.64,1.54,1.32,1.77
