item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,8512.43,4650.49,5671.44,7390.67
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),57512.67,51819.01,47887.75,42544.65
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.77,15.48,9.27,7.08
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.04,1.39,1.1,1.23
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.1,0.86,0.68,0.53
Tỷ suất cổ tức,Dividend yield,0.01,0.03,0.04,0.03
Beta,Beta,0.53,0.51,0.24,0.4
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,8.22,7.7,5.34,4.12
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,5.8,5.01,3.53,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,20.85,18.46,24.73,19.39
Tỷ lệ lãi EBIT,EBIT margin,14.74,12.5,14.79,10.53
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,20.89,19.23,22.36,16.41
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,11.33,9.71,11.28,8.25
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,15.57,9.33,12.54,13.15
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),27.75,19.92,24.5,26.11
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,9.58,5.84,7.67,7.66
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,26.84,7.64,-20.98,34.27
Tăng trưởng  lợi nhuận gộp,Gross profit,43.24,-19.65,0.76,31.7
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,49.39,-8.73,8.99,35.01
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,83.04,-18.0,9.81,23.91
Tăng trưởng tổng tài sản,Total assets,13.93,8.93,6.56,13.17
Tăng trưởng nợ dài hạn,Long-term liabilities,-49.02,-27.33,720.71,3.84
Tăng trưởng nợ phải trả,Liabilities,18.81,10.15,-2.23,6.67
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.99,8.21,12.56,18.09
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,100.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.6,0.65,0.54,0.42
Tỷ số thanh toán nhanh,Quick ratio,1.13,1.11,1.42,0.98
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.6,0.65,0.54,0.42
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.33,1.45,1.81,1.35
Khả năng thanh toán lãi vay,Interest coverage,42.46,44.41,38.52,136.15
