time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-12,2321.31,2329.21,2310.31,2311.1,166577300,VNFINSELECT,2311.1,2311.1,2311.1,,0.0,0.0,0.0,,,,
2025-02-13,2309.71,2321.26,2303.36,2320.68,146917200,VNFINSELECT,2315.89,2315.89,2315.89,,0.764216524216863,0.1528433048433726,0.6113732193734904,,,0.4145212236597251,
2025-02-14,2323.77,2342.11,2321.32,2325.25,236162600,VNFINSELECT,2319.0099999999998,2319.0099999999998,2319.0099999999998,,1.7188110486117694,0.466036853597052,1.2527741950147173,,,0.1969250392126476,
2025-02-17,2327.08,2337.97,2319.7,2325.07,334996700,VNFINSELECT,2320.525,2320.525,2320.525,,2.432766176857058,0.8593827182490532,1.5733834586080047,,,-0.0077411031071839,
2025-02-18,2327.46,2348.84,2322.11,2328.61,250209300,VNFINSELECT,2322.142,2322.142,2322.142,,3.246802061643848,1.336866586928012,1.909935474715836,,,0.15225348054037635,
2025-02-19,2330.7,2348.91,2325.96,2344.15,244383200,VNFINSELECT,2325.81,2325.81,2325.81,,5.087236990617384,2.0869406676658864,3.000296322951498,,,0.6673509089113239,
2025-02-20,2351.65,2356.19,2341.44,2350.01,273619900,VNFINSELECT,2329.267142857143,2329.267142857143,2329.267142857143,,6.93866336527617,3.0572852071879435,3.8813781580882267,,,0.24998400273019694,
2025-02-21,2350.26,2361.49,2346.59,2358.74,268698700,VNFINSELECT,2332.95125,2332.95125,2332.95125,,9.006548264336288,4.247137818617613,4.759410445718675,,,0.3714877809030348,
2025-02-24,2355.24,2377.64,2349.07,2377.64,301449500,VNFINSELECT,2337.9166666666665,2337.9166666666665,2337.9166666666665,,12.031739586798267,5.804058172253744,6.227681414544523,,,0.8012752571288084,
2025-02-25,2383.2,2389.96,2367.73,2374.27,368641100,VNFINSELECT,2341.552,2341.552,2341.552,,13.995957978051592,7.442438133413314,6.553519844638278,,,-0.14173718477145103,
2025-02-26,2377.28,2380.8,2365.07,2365.07,290741900,VNFINSELECT,2343.69,2343.69,2343.69,,14.64147429053719,8.88224536483809,5.7592289256991,,,-0.3874875224805896,
2025-02-27,2370.88,2372.74,2345.95,2369.02,279158200,VNFINSELECT,2345.8008333333332,2345.8008333333332,2345.8008333333332,,15.295465996437997,10.164889491158071,5.130576505279926,,,0.1670140841497192,
2025-02-28,2365.56,2367.65,2348.42,2358.53,270308700,VNFINSELECT,2346.7799999999997,2346.7799999999997,2346.7799999999997,,14.796736238994072,11.09125884072527,3.705477398268801,,,-0.442799132130578,
2025-03-03,2358.53,2367.6,2350.52,2362.85,375292100,VNFINSELECT,2347.927857142857,2347.927857142857,2347.927857142857,70.11929598485031,14.581985161350076,11.789404104850233,2.7925810564998432,,,0.1831649374822275,
2025-03-04,2355.01,2380.99,2335.45,2378.94,416605200,VNFINSELECT,2349.9953333333333,2349.9953333333333,2349.9953333333333,76.3386869180757,15.531089186997633,12.537741121279714,2.9933480657179192,,,0.6809573184925144,
2025-03-05,2381.42,2406.45,2369.79,2369.79,338567800,VNFINSELECT,2351.2325,2351.2325,2351.2325,67.70797555664376,15.36778220781025,13.103749338585823,2.264032869224428,,,-0.38462508512194793,
2025-03-06,2379.1,2397.94,2373.7,2397.94,439268100,VNFINSELECT,2353.98,2353.98,2353.98,76.50770532289076,17.310287768757007,13.945057024620061,3.3652307441369462,,,1.1878689672924603,
2025-03-07,2403.17,2420.87,2393.25,2411.4,362256800,VNFINSELECT,2357.17,2357.17,2357.17,79.39854087961194,19.708657792076792,15.097777178111409,4.610880613965383,,,0.5613151288188956,
2025-03-10,2422.18,2436.47,2403.13,2411.27,368237900,VNFINSELECT,2360.0173684210527,2360.0173684210527,2360.0173684210527,79.29704744704142,21.352752165993024,16.34877217568773,5.003979990305293,,,-0.005391059135773091,
2025-03-11,2389.5,2419.3,2382.84,2419.3,343068900,VNFINSELECT,2362.9815,2362.9815,2362.9815,80.91950014381905,23.038093887254945,17.686636518001173,5.351457369253772,2425.957386203832,2300.005613796168,0.3330195291278093,
2025-03-12,2429.56,2433.4,2408.14,2419.46,399569400,VNFINSELECT,2368.3995000000004,2365.6709523809527,2365.6709523809527,80.95153250249747,24.108739465027156,18.97105710740637,5.137682357620786,2431.226509101435,2305.572490898566,0.006613483238937512,0.4191713295638984
2025-03-13,2421.07,2421.59,2385.72,2389.85,374622400,VNFINSELECT,2371.858,2366.77,2366.77,60.656854530061764,22.310769596158934,19.638999605156883,2.6717699910020514,2431.139852943555,2312.5761470564453,-1.223826804328243,0.5273764750441133
2025-03-14,2388.23,2403.94,2384.37,2396.94,387568200,VNFINSELECT,2375.4425,2368.0817391304345,2368.0817391304345,63.04583704110761,21.21343400549449,19.953886485224405,1.259547520270086,2431.4367368745047,2319.4482631254955,0.2966713392053899,0.5283314821682291
2025-03-17,2406.46,2425.04,2403.35,2420.23,393138500,VNFINSELECT,2380.2005,2370.2545833333334,2370.2545833333334,69.5802610441655,21.969841346079193,20.357077457395363,1.6127638886838298,2434.3128476423694,2326.0881523576304,0.971655527464188,0.557221559272339
2025-03-18,2428.8,2431.86,2407.88,2411.92,330881100,VNFINSELECT,2384.366,2371.9211999999998,2371.9211999999998,65.1533870719833,21.64919363461604,20.615500692839497,1.0336929417765433,2434.4316694646905,2334.3003305353095,-0.3433557967631118,0.570425252865767
2025-03-19,2408.33,2411.28,2397.23,2404.54,358924900,VNFINSELECT,2387.3855,2373.175769230769,2373.175769230769,61.41628736093175,20.562541511565087,20.604908856584615,-0.0423673450195281,2434.4320156045223,2340.3389843954774,-0.3059802978539916,0.5679447173014309
2025-03-20,2415.69,2423.12,2392.44,2408.94,418912300,VNFINSELECT,2390.332,2374.5003703703705,2374.5003703703705,62.7867776530018,19.82784208169278,20.449495501606247,-0.6216534199134678,2434.8352481842353,2345.8287518157645,0.18298718257963031,0.5673895867489646
2025-03-21,2408.12,2410.54,2393.96,2395.22,341891300,VNFINSELECT,2392.156,2375.240357142857,2375.240357142857,56.095816049684124,17.93179162145998,19.945954725576996,-2.014163104117017,2434.1255611002507,2350.186438899749,-0.5695451111277228,0.5846671644775461
2025-03-24,2397.43,2407.37,2370.3,2407.37,373340900,VNFINSELECT,2393.6425,2376.3482758620694,2376.3482758620694,60.14620623424178,17.211161869181524,19.398996154297905,-2.187834285116381,2435.553225106441,2351.731774893559,0.5072602934177217,0.5690214319697503
2025-03-25,2408.47,2418.5,2395.73,2403.19,377946400,VNFINSELECT,2395.0885000000003,2377.243,2377.243,58.15833785329393,16.116980019171933,18.74259292727271,-2.625612908100777,2436.17239325835,2354.0046067416506,-0.17363346722771844,0.5696718158429858
2025-03-26,2402.51,2419.01,2381.83,2385.36,329711700,VNFINSELECT,2396.103,2377.504838709677,2377.504838709677,50.49240227707697,13.653709566666748,17.72481625515152,-4.071106688484772,2435.010201389978,2357.195798610022,-0.7419305173540169,0.5895602326025441
2025-03-27,2382.93,2388.15,2375.83,2376.01,267583100,VNFINSELECT,2396.4525000000003,2377.458125,2377.458125,46.99421894524299,10.822330043289185,16.344319012779053,-5.521988969489868,2434.4502998670605,2358.45470013294,-0.3919743770332329,0.5966475550281212
2025-03-28,2377.16,2381.6,2362.8,2372.26,268977200,VNFINSELECT,2397.139,2377.300606060606,2377.300606060606,45.62881832899802,8.181536057243193,14.711762421671882,-6.530226364428689,2432.667909444509,2361.6100905554913,-0.15782761857062733,0.5884500557016831
2025-03-31,2361.69,2365.0,2352.47,2364.98,300881600,VNFINSELECT,2397.2455,2376.9382352941175,2376.9382352941175,43.01587939914132,5.438560301142388,12.857121997565985,-7.4185616964235965,2432.3518949640056,2362.1391050359944,-0.3068803588139657,0.5919581851951837
2025-04-01,2373.57,2388.92,2361.21,2388.92,217218300,VNFINSELECT,2397.7445,2377.2805714285714,2377.2805714285714,52.62376883813094,5.137270916149646,11.313151781282718,-6.175880865133072,2432.029444355708,2363.4595556442914,1.0122707168771061,0.615983953397106
2025-04-02,2394.29,2401.77,2386.28,2386.28,316621900,VNFINSELECT,2398.569,2377.5305555555556,2377.5305555555556,51.590744844949086,4.632075290686316,9.976936483163437,-5.34486119247712,2430.752053337208,2366.385946662792,-0.11051018870451568,0.6094580727672126
2025-04-03,2332.3,2332.3,2224.63,2225.29,847790000,VNFINSELECT,2389.9365,2373.415945945946,2373.415945945946,22.53693852288687,-8.659027553089345,6.24974367591288,-14.908771229002225,2473.859550537854,2306.0134494621457,-6.746484067251124,1.59920903561149
2025-04-04,2195.68,2221.48,2094.62,2221.48,919994700,VNFINSELECT,2380.4405,2369.4176315789473,2369.4176315789473,22.21804344981024,-19.27753801413155,1.1442873379039935,-20.421825352035544,2492.425510928391,2268.4554890716095,-0.17121363957056657,1.5853192233927305
2025-04-08,2161.2,2171.29,2069.9,2076.6,521897400,VNFINSELECT,2363.707,2361.9094871794873,2361.9094871794873,14.06688932517936,-38.93457569142538,-6.871485267961882,-32.0630904234635,2538.6273991113194,2188.7866008886804,-6.521778273943502,2.0899401180079877
2025-04-09,2052.37,2117.57,1960.52,2016.27,758035300,VNFINSELECT,2343.5555,2353.2685,2353.2685,12.079543736141503,-58.7043393908275,-17.238056092535007,-41.466283298292495,2575.1798201006864,2111.9311798993135,-2.905229702398149,2.128918353505701
2025-04-10,2154.43,2155.31,2152.46,2155.31,50670800,VNFINSELECT,2330.348,2348.4402439024393,2348.4402439024393,34.90479009130564,-62.43296520214426,-26.27703791445686,-36.155927287687405,2573.581821193993,2087.1141788060067,6.89590183854345,2.7480413765972895
2025-04-11,2189.66,2257.85,2169.98,2257.85,776563400,VNFINSELECT,2323.748,2346.2833333333333,2346.2833333333333,46.03229358001345,-56.46293738819395,-32.31421780920428,-24.14871957898967,2567.346918811878,2080.149081188122,4.757552277862587,2.9849847095933875
2025-04-14,2261.51,2267.53,2240.93,2260.9,409905800,VNFINSELECT,2316.9460000000004,2344.297674418605,2344.297674418605,46.326195415004264,-50.89880804805398,-36.03113585697422,-14.867672191079762,2559.5348946475415,2074.3571053524593,0.1350842615762904,2.983670919530188
