time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-26,1946.01,1963.23,1936.56,1957.0,14090500,VNCOND,1957.0,1957.0,1957.0,,0.0,0.0,0.0,,,,
2025-02-27,1958.77,1958.85,1944.28,1956.98,13575400,VNCOND,1956.99,1956.99,1956.99,,-0.001595441595554803,-0.0003190883191109606,-0.0012763532764438422,,,-0.0010219724067450642,
2025-02-28,1949.84,1953.94,1935.44,1947.91,19415700,VNCOND,1953.9633333333334,1953.9633333333334,1953.9633333333334,,-0.7263600133117052,-0.14552727331762982,-0.5808327399940754,,,-0.46346922298643456,
2025-03-03,1947.8,1960.48,1939.25,1953.12,14780300,VNCOND,1953.7525,1953.7525,1953.7525,,-0.8703053613708107,-0.290482890928266,-0.5798224704425448,,,0.267466156033902,
2025-03-04,1951.22,1971.33,1944.95,1962.47,18639900,VNCOND,1955.4959999999999,1955.4959999999999,1955.4959999999999,,-0.22729610003375456,-0.27784553274936374,0.05054943271560919,,,0.4787212255263462,
2025-03-05,1969.17,1976.73,1955.31,1958.02,17249600,VNCOND,1955.9166666666667,1955.9166666666667,1955.9166666666667,,-0.07590940126510759,-0.23745830645251254,0.16154890518740495,,,-0.2267550586760536,
2025-03-06,1970.72,2007.04,1961.95,2004.61,22361900,VNCOND,1962.8728571428571,1962.8728571428571,1962.8728571428571,,3.760144672143497,0.5620622892666894,3.1980823828768075,,,2.3794445409137666,
2025-03-07,2002.93,2007.05,1992.49,2005.21,15191500,VNCOND,1968.165,1968.165,1968.165,,6.770612739091803,1.8037723792317122,4.9668403598600905,,,0.029931009024197763,
2025-03-10,2006.31,2008.02,1992.76,2001.26,17868900,VNCOND,1971.8422222222225,1971.8422222222225,1971.8422222222225,,8.736983871440543,3.1904146776734787,5.5465691937670645,,,-0.1969868492576854,
2025-03-11,1985.07,2018.55,1984.5,2017.71,17624300,VNCOND,1976.429,1976.429,1976.429,,11.490271979446561,4.850386138028096,6.639885841418465,,,0.8219821512447156,
