time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-25,1986.19,1989.56,1971.66,1980.01,334858800,VNMID,1980.01,1980.01,1980.01,,0.0,0.0,0.0,,,,
2025-02-26,1982.65,1988.35,1979.8,1982.03,321547700,VNMID,1981.02,1981.02,1981.02,,0.16113960113943904,0.032227920227887806,0.12891168091155122,,,0.10201968676926132,
2025-02-27,1983.53,1994.24,1968.32,1994.24,408843900,VNMID,1985.4266666666665,1985.4266666666665,1985.4266666666665,,1.259569321677418,0.27769620051779387,0.9818731211596241,,,0.616035075150223,
2025-02-28,1994.72,2001.07,1985.04,1995.0,323053000,VNMID,1987.82,1987.82,1987.82,,2.1664351218516913,0.6554439847845734,1.5109911370671179,,,0.038109756097570724,
2025-03-03,1994.3,2007.93,1992.29,2002.31,326645400,VNMID,1990.718,1990.718,1990.718,,3.435387698947352,1.211432727617129,2.223954971330223,,,0.366416040100237,
2025-03-04,1998.25,2009.46,1975.27,2001.68,406502800,VNMID,1992.545,1992.545,1992.545,,4.340175185857561,1.8371812192652155,2.5029939665923453,,,-0.03146365947330754,
2025-03-05,2002.75,2009.92,1977.97,1977.97,308409000,VNMID,1990.462857142857,1990.462857142857,1990.462857142857,,3.1081975737690755,2.0913844901659875,1.016813083603088,,,-1.184505015786741,
2025-03-06,1985.7,2006.97,1976.82,2006.97,498055500,VNMID,1992.52625,1992.52625,1992.52625,,4.420942207331791,2.5572960335991484,1.8636461737326426,,,1.4661496382655015,
2025-03-07,2013.11,2017.27,2004.69,2004.69,352792200,VNMID,1993.877777777778,1993.877777777778,1993.877777777778,,5.21718438796006,3.0892737044713305,2.1279106834887296,,,-0.11360408974723235,
2025-03-10,2011.93,2014.65,1992.08,1997.08,353276800,VNMID,1994.1979999999999,1994.1979999999999,1994.1979999999999,,5.174500234458037,3.506319010468672,1.668181223989365,,,-0.37960981498387225,
2025-03-11,1978.35,2003.25,1973.1,2003.25,370016800,VNMID,1995.020909090909,1995.020909090909,1995.020909090909,,5.57428330240441,3.91991186885582,1.6543714335485902,,,0.3089510685601038,
2025-03-12,2007.74,2009.13,1988.87,1994.82,389522800,VNMID,1995.0041666666666,1995.0041666666666,1995.0041666666666,,5.1515004262666935,4.166229580337995,0.9852708459286985,,,-0.4208161737177085,
2025-03-13,1996.89,2000.16,1967.59,1970.15,407912500,VNMID,1993.0923076923077,1993.0923076923077,1993.0923076923077,,2.7935765156028083,3.891698967390958,-1.0981224517881496,,,-1.2367030609277907,
2025-03-14,1968.76,1977.61,1957.26,1961.03,329470900,VNMID,1990.8021428571428,1990.8021428571428,1990.8021428571428,35.710829356575445,0.18684323499041966,3.1507278209108502,-2.9638845859204306,,,-0.46290891556480807,
2025-03-17,1970.3,1987.0,1969.92,1987.0,301221000,VNMID,1990.5486666666666,1990.5486666666666,1990.5486666666666,50.348356681140885,0.21408247969588956,2.563398752667858,-2.3493162729719685,,,1.3243040647006987,
2025-03-18,1994.84,1999.75,1981.19,1981.55,346753400,VNMID,1989.98625,1989.98625,1989.98625,47.884399388230534,-0.20177375285311427,2.0103642515636637,-2.212138004416778,,,-0.27428283844992407,
2025-03-19,1979.98,1983.63,1962.7,1975.16,290797900,VNMID,1989.114117647059,1989.114117647059,1989.114117647059,45.09769283209188,-1.0350312142195435,1.4012851584070223,-2.4363163726265658,,,-0.3224748303096048,
2025-03-20,1983.77,1985.51,1954.03,1971.05,282413600,VNMID,1988.1105555555555,1988.1105555555555,1988.1105555555555,43.350205629907265,-2.0039362769514355,0.7202408713353308,-2.724177148286766,,,-0.20808440835173858,
