time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-12,228.05595,229.81425,226.117,229.31866,46035300,HNXINDEX,229.31866,229.31866,229.31866,,0.0,0.0,0.0,,,,
2025-02-13,228.50502,229.92659,227.59279,229.51802,40138700,HNXINDEX,229.41834,229.41834,229.41834,,0.015903361823376372,0.0031806723646752746,0.012722689458701097,,,0.08693579493270764,
2025-02-14,228.70438,232.91344,228.70438,231.21886,68623700,HNXINDEX,230.01851333333335,230.01851333333335,230.01851333333335,,0.16386156995480405,0.035316851882701034,0.12854471807210302,,,0.7410485677769474,
2025-02-17,231.15106,233.7571,230.78856,233.1914,68285200,HNXINDEX,230.811735,230.811735,230.811735,,0.4352694929072811,0.11530738008761707,0.319962112819664,,,0.8531051489484742,
2025-02-18,232.98799,236.06825,232.78151,235.84213,72033800,HNXINDEX,231.817814,231.817814,231.817814,,0.8544049368967706,0.2631268914494478,0.5912780454473228,,,1.136718592538144,
2025-02-19,234.94629,237.90257,234.22552,237.78986,72647200,HNXINDEX,232.81315500000002,232.81315500000002,232.81315500000002,,1.3284250717956922,0.47618652751869667,0.8522385442769955,,,0.825861774569292,
2025-02-20,236.8406,239.29831,236.8406,238.0158,62432300,HNXINDEX,233.55639,233.55639,233.55639,,1.7026933248157263,0.7214878869781026,0.9812054378376237,,,0.09501666723719104,
2025-02-21,238.01926,238.835,236.54349,237.56653,66934400,HNXINDEX,234.0576575,234.0576575,234.0576575,,1.9406803227679745,0.965326374136077,0.9753539486318975,,,-0.18875637667752354,
2025-02-24,235.97012,238.54156,235.75781,238.48584,60148800,HNXINDEX,234.54967777777776,234.54967777777776,234.54967777777776,,2.17835662802662,1.2079324249141856,0.9704242031124344,,,0.3869694943980484,
2025-02-25,237.00346,240.1313,235.22617,238.30884,73571000,HNXINDEX,234.925594,234.925594,234.925594,,2.3256260224255243,1.4314711444164534,0.8941548780090709,,,-0.07421824289441936,
2025-02-26,238.19481,239.58517,237.88583,238.6018,64322600,HNXINDEX,235.25979454545453,235.25979454545453,235.25979454545453,,2.4378751944198314,1.6327519544171292,0.8051232400027022,,,0.12293291344123158,
2025-02-27,238.6018,239.772,236.83516,239.39314,70175200,HNXINDEX,235.60424,235.60424,235.60424,,2.561164486501781,1.8184344608340597,0.7427300256677212,,,0.3316571794512724,
