time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-26,1356.67,1359.27,1354.07,1356.04,534814300,VN100,1356.04,1356.04,1356.04,,0.0,0.0,0.0,,,,
2025-02-27,1358.31,1360.4,1346.72,1360.4,640964000,VN100,1358.22,1358.22,1358.22,,0.3478062678063907,0.06956125356127814,0.27824501424511255,,,0.32152443880713033,
2025-02-28,1358.1,1360.11,1349.66,1355.34,560515600,VN100,1357.26,1357.26,1357.26,,0.21269372813526388,0.0981877484760753,0.11450597965918859,,,-0.3719494266392398,
2025-03-03,1355.2,1362.09,1354.24,1360.08,587518300,VN100,1357.965,1357.965,1357.965,,0.4825321232290207,0.1750566234266644,0.30747549980235633,,,0.34972774359200987,
2025-03-04,1356.6,1366.32,1347.13,1364.61,702973800,VN100,1359.2939999999999,1359.2939999999999,1359.2939999999999,,1.0498125510293903,0.3500078089472096,0.6998047420821807,,,0.33306864302100614,
2025-03-05,1365.96,1374.24,1357.07,1357.07,577720200,VN100,1358.9233333333334,1358.9233333333334,1358.9233333333334,,0.8808178713738926,0.45616982143254625,0.4246480499413463,,,-0.5525388206154114,
2025-03-06,1361.56,1374.06,1361.24,1374.06,780936400,VN100,1361.0857142857144,1361.0857142857144,1361.0857142857144,,2.0937044571553542,0.7836767485771079,1.3100277085782464,,,1.2519619474308685,
2025-03-07,1376.63,1382.27,1374.23,1380.67,681226000,VN100,1363.53375,1363.53375,1363.53375,,3.547405292657686,1.3364224573932235,2.2109828352644625,,,0.4810561401976665,
2025-03-10,1385.59,1389.66,1376.11,1379.71,660685700,VN100,1365.331111111111,1365.331111111111,1365.331111111111,,4.569337225969775,1.9830054111085338,2.5863318148612415,,,-0.06953145936393623,
2025-03-11,1367.06,1382.28,1363.89,1382.28,637105100,VN100,1367.026,1367.026,1367.026,,5.522938173995044,2.690991963685836,2.831946210309208,,,0.18627102796964223,
2025-03-12,1385.85,1387.8,1375.1,1379.53,657429000,VN100,1368.1627272727271,1368.1627272727271,1368.1627272727271,,5.987748738128857,3.3503433185744402,2.637405419554417,,,-0.19894666782417358,
2025-03-13,1381.06,1386.08,1369.76,1371.38,756510400,VN100,1368.430833333333,1368.430833333333,1368.430833333333,,5.633537656032786,3.8069821860661097,1.8265554699666762,,,-0.590780918138778,
2025-03-14,1370.8,1377.24,1366.69,1368.45,703960000,VN100,1368.4323076923076,1368.4323076923076,1368.4323076923076,,5.058089797911634,4.057203708435215,1.0008860894764195,,,-0.21365340022460044,
2025-03-17,1374.25,1379.65,1372.82,1378.63,653401100,VN100,1369.1607142857142,1369.1607142857142,1369.1607142857142,63.308867485440416,5.3616780595214095,4.318098578652454,1.0435794808689556,,,0.7439073404216456,
2025-03-18,1382.62,1384.7,1373.22,1373.22,638342800,VN100,1369.4313333333334,1369.4313333333334,1369.4313333333334,56.91228020135122,5.106863414805048,4.475851545882973,0.6310118689220747,,,-0.3924185604549546,
