time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-13,1267.25,1270.67,1263.85,1270.35,471455473,VNINDEX,1270.35,1270.35,1270.35,,0.0,0.0,0.0,,,,
2025-02-14,1277.52,1280.6,1274.0,1276.08,612730570,VNINDEX,1273.215,1273.215,1273.215,,0.4570940170938229,0.09141880341876459,0.36567521367505834,,,0.4510567953713629,
2025-02-17,1277.12,1278.49,1272.72,1272.72,739383999,VNINDEX,1273.05,1273.05,1273.05,,0.5419728735967055,0.18152961745435278,0.36044325614235273,,,-0.26330637577580696,
2025-02-18,1274.05,1283.34,1272.19,1278.14,630727837,VNINDEX,1274.3225,1274.3225,1274.3225,,1.034661745516587,0.3521560430667996,0.6825057024497874,,,0.42585957634044824,
2025-02-19,1280.6,1288.56,1278.92,1288.56,736572664,VNINDEX,1277.17,1277.17,1277.17,,2.2401055996358537,0.7297459543806104,1.5103596452552432,,,0.8152471560235908,
2025-02-20,1292.94,1295.82,1290.84,1292.98,713812172,VNINDEX,1279.805,1279.805,1279.805,,3.5116059913291338,1.2861179617703153,2.2254880295588184,,,0.34301856335754444,
2025-02-21,1293.63,1296.75,1290.98,1296.75,667595047,VNINDEX,1282.2257142857143,1282.2257142857143,1282.2257142857143,,4.768518195745855,1.9825980085654233,2.785920187180432,,,0.29157450231247495,
2025-02-24,1298.39,1304.56,1294.69,1304.56,807662797,VNINDEX,1285.0175,1285.0175,1285.0175,,6.321956325180508,2.8504696718884404,3.471486653292068,,,0.6022749180643938,
2025-02-25,1306.86,1309.97,1298.54,1303.16,827866418,VNINDEX,1287.0333333333333,1287.0333333333333,1287.0333333333333,,7.3553114827129775,3.751438034053348,3.6038734486596296,,,-0.10731587661739761,
2025-02-26,1305.16,1306.49,1301.2,1302.96,710467326,VNINDEX,1288.626,1288.626,1288.626,,8.06514459493701,4.614179346230081,3.450965248706929,,,-0.015347309616631222,
2025-02-27,1307.31,1307.87,1296.43,1307.8,846430144,VNINDEX,1290.3690909090908,1290.3690909090908,1290.3690909090908,,8.915468035055937,5.4744370839952525,3.441030951060685,,,0.3714619021305321,
