time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-12,645.81,646.46,643.47,646.24,20694000,VNCONS,646.24,646.24,646.24,,0.0,0.0,0.0,,,,
2025-02-13,645.61,646.51,642.41,646.51,21818700,VNCONS,646.375,646.375,646.375,,0.021538461538398224,0.004307692307679645,0.01723076923071858,,,0.04178014359990101,
2025-02-14,646.79,648.86,641.9,643.02,32620800,VNCONS,645.2566666666667,645.2566666666667,645.2566666666667,,-0.2402366863906309,-0.044601183431982466,-0.19563550295864843,,,-0.539821503147675,
2025-02-17,643.43,645.27,636.56,636.73,39971400,VNCONS,643.125,643.125,643.125,,-0.9443598172593966,-0.2245529101974653,-0.7198069070619313,,,-0.978196634630335,
2025-02-18,638.06,641.75,635.9,638.29,26515600,VNCONS,642.158,642.158,642.158,,-1.360816859196234,-0.4518056999972191,-0.9090111591990149,,,0.24500180610305122,
2025-02-19,639.23,646.59,639.16,646.59,35962800,VNCONS,642.8966666666666,642.8966666666666,642.8966666666666,,-1.0094847198682828,-0.5633415039714319,-0.4461432158968509,,,1.3003493709755842,
2025-02-20,648.65,648.65,644.74,647.23,30158600,VNCONS,643.5157142857142,643.5157142857142,643.5157142857142,,-0.6716662663221769,-0.5850064564415809,-0.08665980988059596,,,0.0989808070028797,
2025-02-21,647.28,652.24,644.14,649.67,36192600,VNCONS,644.285,644.285,644.285,,-0.2046954976882489,-0.5089442646909145,0.30424876700266557,,,0.3769911777884216,
2025-02-24,649.12,659.15,649.09,658.9,40611800,VNCONS,645.9088888888889,645.9088888888889,645.9088888888889,,0.8997937996480232,-0.22719665182312698,1.1269904514711502,,,1.4207212892699328,
2025-02-25,661.8,662.52,655.29,657.96,34246000,VNCONS,647.114,647.114,647.114,,1.6798946018386687,0.15422159890923215,1.5256730029294365,,,-0.1426620124449718,
2025-02-26,658.43,660.2,656.03,657.82,35728500,VNCONS,648.0872727272728,648.0872727272728,648.0872727272728,,2.260772499830182,0.5755317790934221,1.68524072073676,,,-0.02127788923338425,
2025-02-27,659.19,659.61,654.34,658.66,50479700,VNCONS,648.9683333333334,648.9683333333334,648.9683333333334,,2.7571210238996855,1.011849628054675,1.7452713958450106,,,0.12769450609588784,
2025-02-28,658.99,661.72,655.45,655.92,36010900,VNCONS,649.503076923077,649.503076923077,649.503076923077,,2.8960023914879685,1.3886801807413338,1.5073222107466346,,,-0.4159961133209822,
2025-03-03,655.97,660.87,655.97,660.27,42639700,VNCONS,650.2721428571429,650.2721428571429,650.2721428571429,70.51873203366057,3.3188182505216446,1.774707794697396,1.5441104558242487,,,0.6631906330040183,
2025-03-04,659.94,665.28,655.49,665.28,45713600,VNCONS,651.2726666666666,651.2726666666666,651.2726666666666,75.46105609479129,4.011921065998081,2.222150448957533,1.7897706170405479,,,0.7587804988868241,
2025-03-05,666.82,668.29,659.59,659.65,37164100,VNCONS,651.79625,651.79625,651.79625,62.73362399570819,4.060113630077808,2.5897430851815884,1.4703705448962197,,,-0.8462602212602199,
2025-03-06,660.7,664.57,658.04,664.57,34551000,VNCONS,652.5476470588235,652.5476470588235,652.5476470588235,67.8386054937557,4.444080868258993,2.9606106417970692,1.483470226461924,,,0.745850072007892,
2025-03-07,664.44,667.37,660.02,662.71,35916200,VNCONS,653.1122222222223,653.1122222222223,653.1122222222223,64.25502915284889,4.545889036426615,3.277666320722979,1.2682227157036365,,,-0.2798802233022868,
2025-03-10,663.79,666.13,657.95,660.74,37899400,VNCONS,653.5136842105263,653.5136842105263,653.5136842105263,60.60349485901962,4.416697270330701,3.5054725106445233,0.9112247596861778,,,-0.29726426340330736,
2025-03-11,655.48,659.81,654.07,659.81,36103600,VNCONS,653.8285,653.8285,653.8285,58.901736993054335,4.190957883556621,3.642569585226943,0.548388298329678,671.2747739499539,636.382226050046,-0.14075127886915562,
2025-03-12,660.09,663.76,657.56,658.01,38850400,VNCONS,654.417,654.027619047619,654.027619047619,55.64487392248744,3.822746593251509,3.678604986831856,0.14414160641965257,671.5771878286863,637.2568121713138,-0.2728058077325235,0.6390924671788905
2025-03-13,659.04,667.4,657.1,660.62,50550300,VNCONS,655.1225000000001,654.3272727272728,654.3272727272728,59.1702152598317,3.6989030285595845,3.6826645951774024,0.016238433382182116,672.0728558416306,638.1721441583695,0.3966505068311976,0.6425353028089706
2025-03-14,662.21,666.27,660.24,662.6,42853800,VNCONS,656.1015,654.6869565217391,654.6869565217391,61.65976868439755,3.7176705715666003,3.6896657904552423,0.028004781111357957,672.3561696448486,639.8468303551514,0.29971844630800604,0.6250357311622796
