time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-25,2196.08,2197.81,2168.98,2171.64,2713100,VNHEAL,2171.64,2171.64,2171.64,,0.0,0.0,0.0,,,,
2025-02-26,2171.64,2197.15,2171.64,2192.35,2503700,VNHEAL,2181.995,2181.995,2181.995,,1.6520797720800147,0.33041595441600297,1.3216638176640116,,,0.9536571439096697,
2025-02-27,2194.43,2201.04,2162.32,2172.42,3599600,VNHEAL,2178.8033333333333,2178.8033333333333,2178.8033333333333,,1.3377595961073894,0.5318846827542802,0.8058749133531091,,,-0.9090701758386999,
2025-02-28,2172.69,2172.85,2148.9,2159.36,2395800,VNHEAL,2173.9425,2173.9425,2173.9425,,0.03442886454968175,0.4323935191133606,-0.39796465456367885,,,-0.6011728855377818,
2025-03-03,2159.36,2164.31,2152.12,2162.87,1708500,VNHEAL,2171.728,2171.728,2171.728,,-0.7070915532185609,0.20449650464697633,-0.9115880578655372,,,0.16254816241847436,
2025-03-04,2161.18,2170.15,2143.03,2145.98,2407800,VNHEAL,2167.4366666666665,2167.4366666666665,2167.4366666666665,,-2.627347247444959,-0.3618722457714108,-2.2654750016735483,,,-0.780906850619778,
2025-03-05,2145.73,2156.95,2122.34,2156.95,5275100,VNHEAL,2165.9385714285713,2165.9385714285713,2165.9385714285713,,-3.226780087680254,-0.9348538141531795,-2.2919262735270745,,,0.5111883614945079,
2025-03-06,2165.17,2171.18,2148.53,2171.18,5501600,VNHEAL,2166.59375,2166.59375,2166.59375,,-2.5244920840159466,-1.252781468125733,-1.2717106158902136,,,0.6597278564639986,
2025-03-07,2184.52,2184.52,2158.94,2168.17,5190200,VNHEAL,2166.768888888889,2166.768888888889,2166.768888888889,,-2.18561125967517,-1.4393474264356203,-0.7462638332395497,,,-0.13863429103067038,
2025-03-10,2169.97,2169.97,2137.77,2147.79,3375800,VNHEAL,2164.871,2164.871,2164.871,,-3.5209540752521207,-1.8556687561989205,-1.6652853190532002,,,-0.9399631947679454,
2025-03-11,2147.78,2161.48,2127.87,2156.27,1850400,VNHEAL,2164.089090909091,2164.089090909091,2164.089090909091,,-3.85057076466137,-2.2546491578914103,-1.5959216067699598,,,0.39482444745528866,
2025-03-12,2163.47,2177.04,2149.08,2177.04,2585400,VNHEAL,2165.1683333333335,2165.1683333333335,2165.1683333333335,,-2.408070213461542,-2.285333369005437,-0.12273684445610522,,,0.9632374424353163,
2025-03-13,2181.47,2194.97,2156.38,2169.03,2379700,VNHEAL,2165.4653846153847,2165.4653846153847,2165.4653846153847,,-1.8894379273256163,-2.2061542806694727,0.3167163533438564,,,-0.3679307683827515,
2025-03-14,2169.96,2174.5,2145.87,2151.74,2193600,VNHEAL,2164.485,2164.485,2164.485,43.30121037342381,-2.840829293716979,-2.3330892832789742,-0.5077400104380048,,,-0.7971305145618279,
2025-03-17,2144.37,2151.94,2131.11,2151.53,3069600,VNHEAL,2163.6213333333335,2163.6213333333335,2163.6213333333335,43.21767381588102,-3.570599403639335,-2.5805913073510465,-0.9900080962882885,,,-0.009759543439247231,
2025-03-18,2152.06,2160.08,2137.35,2154.33,2126400,VNHEAL,2163.040625,2163.040625,2163.040625,44.748219291127974,-3.8783041974115804,-2.8401338853631533,-1.0381703120484271,,,0.13013994692148145,
2025-03-19,2162.41,2205.02,2160.19,2188.15,3554600,VNHEAL,2164.5176470588235,2164.5176470588235,2164.5176470588235,59.09146015096229,-1.3772945150690248,-2.547566011304328,1.1702714962353031,,,1.5698616275129806,
2025-03-20,2194.27,2194.27,2158.01,2174.82,2639100,VNHEAL,2165.09,2165.09,2165.09,53.226438143267515,-0.465480154087345,-2.1311488398609315,1.6656686857735865,,,-0.6091904119918667,
2025-03-21,2172.54,2182.28,2166.65,2172.24,1817600,VNHEAL,2165.466315789474,2165.466315789474,2165.466315789474,52.14760682145663,0.04839696809585803,-1.6952396782695736,1.7436366463654316,,,-0.11863050735234637,
2025-03-24,2177.8,2178.88,2115.23,2117.04,3312200,VNHEAL,2163.045,2163.045,2163.045,35.54676059670096,-3.9529630868100867,-2.1467843599776764,-1.8061787268324103,2196.358596718394,2129.731403281606,-2.541155673406248,
2025-03-25,2119.29,2119.29,2087.64,2099.4,3723200,VNHEAL,2159.433,2160.014285714286,2160.014285714286,32.036895275247375,-8.450063265590416,-3.407440141100224,-5.042623124490191,2202.9311205159606,2115.9348794840394,-0.8332388618070508,0.9078818340884526
2025-03-26,2086.99,2113.2,2085.96,2100.65,3481500,VNHEAL,2154.848,2157.315909090909,2157.315909090909,32.54517125086694,-11.77742023454266,-5.081436159788712,-6.695984074753948,2202.8367673699186,2106.8592326300814,0.05954082118699855,0.8711652421062308
2025-03-27,2100.01,2105.96,2082.09,2100.39,2235200,VNHEAL,2151.2464999999997,2154.8408695652174,2154.8408695652174,32.490741791895786,-14.270848968228165,-6.919318721476603,-7.351530246751562,2204.2338094141164,2098.259190585883,-0.012377121367201926,0.8562284877026998
2025-03-28,2101.99,2102.27,2072.9,2082.85,1707800,VNHEAL,2147.4210000000003,2151.84125,2151.84125,28.97070325238279,-17.460961520623187,-9.02764728130592,-8.433314239317266,2208.3885053744116,2086.453494625589,-0.8350830083936778,0.8640622806525698
2025-03-31,2074.33,2079.33,2041.47,2057.23,1970400,VNHEAL,2142.139,2148.0568,2148.0568,24.75238731770922,-21.80511281927329,-11.583140388899395,-10.221972430373896,2214.677452641195,2069.600547358805,-1.2300453705259562,0.890981094555918
2025-04-01,2062.22,2077.73,2049.48,2058.83,1770300,VNHEAL,2137.7815,2144.625,2144.625,25.482123827320066,-24.83252351970532,-14.23301701506058,-10.599506504644738,2219.2671252805876,2056.2958747194125,0.07777448316426128,0.8845281607459333
2025-04-02,2061.7,2066.12,2046.7,2046.91,1580000,VNHEAL,2132.2794999999996,2141.0059259259256,2141.0059259259256,23.642583800025037,-27.87231795999014,-16.960877204046493,-10.911440755943648,2222.6871346275425,2041.8718653724568,-0.5789696089526508,0.8716750677907538
2025-04-03,1954.9,2002.97,1907.18,1907.56,3224200,VNHEAL,2119.0985,2132.6685714285713,2132.6685714285713,12.385816845512451,-41.05252935383169,-21.779207634003534,-19.273321719828154,2252.345517507848,1985.8514824921522,-6.80782252272939,1.681298133555927
2025-04-04,1830.17,1857.81,1785.57,1853.78,4087200,VNHEAL,2103.379,2123.051724137931,2123.051724137931,10.339720634532014,-55.201213159789404,-28.46360873916071,-26.737604420628696,2279.524267310221,1927.2337326897787,-2.8193084359076526,1.7455847094290484
