time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-24,100.60847,101.18474,99.81958,100.2066,68447300,UPCOMINDEX,100.2066,100.2066,100.2066,,0.0,0.0,0.0,,,,
2025-02-25,100.20029,100.68515,99.54491,99.96753,73982200,UPCOMINDEX,100.087065,100.087065,100.087065,,-0.019071111111102823,-0.003814222222220565,-0.01525688888888226,,,-0.2385770997119896,
2025-02-26,99.96833,100.41027,99.59056,99.72564,62395800,UPCOMINDEX,99.96659,99.96659,99.96659,,-0.05309159860713919,-0.01366969749920429,-0.0394219011079349,,,-0.24196856719376214,
2025-02-27,99.72564,100.2913,99.26746,99.8137,62731000,UPCOMINDEX,99.9283675,99.9283675,99.9283675,,-0.07211606489482847,-0.025358970978329128,-0.04675709391649934,,,0.0883022660972621,
2025-02-28,99.8137,100.00554,99.32232,99.57839,66660000,UPCOMINDEX,99.858372,99.858372,99.858372,,-0.10497060611858444,-0.041281298006380196,-0.06368930811220425,,,-0.23574920076101513,
2025-03-03,99.57815,99.67608,99.14314,99.46241,52730400,UPCOMINDEX,99.79237833333333,99.79237833333333,99.79237833333333,,-0.13876706313300247,-0.06077845103170465,-0.07798861210129782,,,-0.11647105360911292,
2025-03-04,99.46081,99.54169,98.61812,99.10321,57740500,UPCOMINDEX,99.69392571428571,99.69392571428571,99.69392571428571,,-0.19231850879235424,-0.08708646258383457,-0.10523204620851967,,,-0.3611414603768459,
2025-03-05,99.09694,99.55802,98.38374,98.69227,59444300,UPCOMINDEX,99.56871875,99.56871875,99.56871875,,-0.2648646441802356,-0.12264209890311478,-0.1422225452771208,,,-0.41465861701150963,
2025-03-06,98.69707,99.3453,98.68316,99.3453,51323800,UPCOMINDEX,99.54389444444445,99.54389444444445,99.54389444444445,,-0.26659082268436407,-0.15143184365936466,-0.11515897902499941,,,0.661683027454929,
2025-03-07,99.34386,99.52585,98.83477,99.07918,67878700,UPCOMINDEX,99.497423,99.497423,99.497423,,-0.28613411555586765,-0.17837229803866525,-0.1077618175172024,,,-0.26787376956937115,
2025-03-10,99.07918,99.6794,98.98556,99.16149,61908000,UPCOMINDEX,99.46688363636363,99.46688363636363,99.46688363636363,,-0.29161898472236203,-0.2010216353754046,-0.09059734934695743,,,0.08307497094748317,
2025-03-11,99.16069,99.39514,98.44638,99.39514,48862400,UPCOMINDEX,99.46090500000001,99.46090500000001,99.46090500000001,,-0.2739542071779226,-0.21560814973590822,-0.058346057442014404,,,0.2356257454380728,
2025-03-12,99.39514,100.10527,99.03886,99.31577,51485200,UPCOMINDEX,99.44974076923077,99.44974076923077,99.44974076923077,,-0.2633238064559009,-0.22515128107990678,-0.03817252537599414,,,-0.07985299884883945,
2025-03-13,99.31577,99.92611,98.75945,99.02433,55156900,UPCOMINDEX,99.41935428571428,99.41935428571428,99.41935428571428,34.70136617533991,-0.2752430787510889,-0.23516964061414322,-0.040073438136945666,,,-0.2934478582807043,
2025-03-14,99.02433,99.7234,98.92603,99.38115,59554500,UPCOMINDEX,99.41680733333332,99.41680733333332,99.41680733333332,44.446464248080346,-0.2529805931846312,-0.2387318311282408,-0.014248762056390363,,,0.3603356871992869,
2025-03-17,99.38115,100.98313,99.34595,100.42977,46303100,UPCOMINDEX,99.4801175,99.4801175,99.4801175,62.268012535043894,-0.14900490684983936,-0.22078644627256053,0.07178153942272117,,,1.055149794503274,
2025-03-18,100.75793,101.74892,99.9923,100.29344,59094500,UPCOMINDEX,99.52796000000001,99.52796000000001,99.52796000000001,59.591460226084486,-0.07671974055506325,-0.19197310512906107,0.11525336457399782,,,-0.13574660182932297,
2025-03-19,100.68126,100.71931,99.09264,99.36405,42864000,UPCOMINDEX,99.51885388888888,99.51885388888888,99.51885388888888,45.29690857035501,-0.093351137440294,-0.17224871159130767,0.07889757415101367,,,-0.9266707772711769,
2025-03-20,99.36405,99.80894,98.30792,99.16489,41801800,UPCOMINDEX,99.50022421052631,99.50022421052631,99.50022421052631,42.92092004220036,-0.121205010926559,-0.16203997145835794,0.04083496053179894,,,-0.2004346642472843,
2025-03-21,99.16334,99.45026,98.92532,99.32275,50140200,UPCOMINDEX,99.4913505,99.4913505,99.4913505,45.36708000449991,-0.12905377208042523,-0.15544273158277142,0.026388959502346182,100.40213649608943,98.58056450391057,0.15918940665391457,
2025-03-24,99.35258,99.41521,98.77934,99.1816,38408900,UPCOMINDEX,99.4401005,99.47660047619047,99.47660047619047,43.56911952969091,-0.1449922171772755,-0.15335262870167224,0.008360411524396733,100.29506804579155,98.58513295420845,-0.1421124566124088,0.41764769090928133
2025-03-25,99.1816,99.46374,98.6163,99.17154,40881100,UPCOMINDEX,99.40030099999998,99.4627340909091,99.4627340909091,43.436989718451954,-0.15662977710015014,-0.15400805838136783,-0.0026217187187823066,100.22547951419585,98.57512248580412,-0.010143010397101193,0.41535270819912734
2025-03-26,99.16378,99.28197,98.54897,98.85016,30484400,UPCOMINDEX,99.356527,99.43610043478262,99.43610043478262,39.33318492835248,-0.1895997197508308,-0.16112639065526044,-0.02847332909557035,100.20168091308577,98.51137308691423,-0.32406474680134467,0.4178607399792871
