item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,13899.72,10597.65,11423.67,38530.13
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),23609.04,22748.83,20800.26,31221.28
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.81,8.24,8.12,2.08
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.42,3.84,4.46,2.57
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.05,1.27,1.36,0.64
Tỷ suất cổ tức,Dividend yield,0.15,0.09,0.21,0.25
Beta,Beta,0.63,0.6,1.03,0.0
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,5.69,7.97,8.37,1.84
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,23.02,21.1,21.41,36.12
Tỷ lệ lãi EBIT,EBIT margin,19.75,16.47,17.99,32.29
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,22.08,19.2,20.81,33.72
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,18.07,15.39,16.7,30.58
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,59.97,48.67,43.92,148.01
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),65.55,52.07,47.32,156.28
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,29.29,24.79,23.81,87.56
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,11.73,0.63,-45.69,97.53
Tăng trưởng  lợi nhuận gộp,Gross profit,21.88,-0.82,-67.81,233.56
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,34.95,-7.18,-70.34,295.55
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,31.16,-7.23,-70.35,275.7
Tăng trưởng tổng tài sản,Total assets,54.44,-22.59,0.86,18.77
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,133.62,-46.86,65.42,-14.58
Tăng trưởng vốn chủ sở hữu,Owner's equity,3.78,9.37,-33.38,49.78
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.04,0.02,0.09,0.49
Tỷ số thanh toán nhanh,Quick ratio,1.3,1.47,1.11,1.74
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.98,1.19,0.86,1.34
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.38,1.7,1.24,1.9
Khả năng thanh toán lãi vay,Interest coverage,121.1,65.79,44.26,345.71
