item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2080.72,2189.05,2044.94,-36.1
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12784.68,13962.07,13372.1,11332.72
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.01,6.12,5.09,-186.72
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.81,0.96,0.78,0.59
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.62,0.71,0.94,1.34
Tỷ suất cổ tức,Dividend yield,0.05,0.0,0.0,0.0
Beta,Beta,0.98,1.61,1.75,1.32
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,3.69,6.12,5.24,86.93
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,5.77,4.87,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,26.89,22.16,38.1,19.2
Tỷ lệ lãi EBIT,EBIT margin,15.02,17.01,27.79,2.17
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,15.74,18.06,29.91,7.11
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.78,11.0,18.52,-0.78
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,17.22,16.0,16.56,-0.31
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),19.77,19.44,24.38,0.94
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,7.17,5.89,7.52,-0.17
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,50.43,89.36,119.03,-57.04
Tăng trưởng  lợi nhuận gộp,Gross profit,82.48,10.15,334.68,-49.46
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,49.48,3.81,8757.76,-97.06
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,47.17,12.4,5693.62,-104.42
Tăng trưởng tổng tài sản,Total assets,4.84,44.23,42.48,19.96
Tăng trưởng nợ dài hạn,Long-term liabilities,-88.42,3013.26,54.87,-31.02
Tăng trưởng nợ phải trả,Liabilities,-20.61,65.37,67.49,53.44
Tăng trưởng vốn chủ sở hữu,Owner's equity,55.76,14.85,18.0,-1.16
Tăng trưởng vốn điều lệ,Charter capital,70.11,10.0,0.0,5.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.13,0.1,0.02,0.05
Tỷ số thanh toán nhanh,Quick ratio,1.14,1.38,0.39,0.59
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.14,0.11,0.03,0.06
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.68,1.66,1.36,1.49
Khả năng thanh toán lãi vay,Interest coverage,10.8,5.17,10.03,1.4
