item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2076.31,2208.45,2174.41,2844.54
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12785.0,12476.0,11861.0,12779.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.01,5.5,6.35,4.83
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.81,0.97,1.16,1.08
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.98,2.22,2.61,4.09
Tỷ suất cổ tức,Dividend yield,0.05,0.04,0.04,0.04
Beta,Beta,0.98,1.41,1.74,1.87
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,19.21,10.61,21.25,25.46
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,21.24,24.36
Tỷ suất lợi nhuận gộp biên,Gross profit margin,28.98,23.63,28.9,26.93
Tỷ lệ lãi EBIT,EBIT margin,13.85,14.82,12.01,21.13
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,16.27,15.08,12.03,22.08
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,10.63,11.19,8.31,13.92
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.98,5.03,3.74,4.25
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.8,6.2,4.35,4.58
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.45,2.33,1.55,1.53
ROE bình quân 4 quý gần nhất,ROE Trailling,15.16,15.71,14.89,19.14
ROA bình quân 4 quý gần nhất,ROA Trailling,6.79,6.43,5.61,6.74
Tăng trưởng  doanh thu thuần,Net revenue,68.69,83.53,2.78,160.44
Tăng trưởng  lợi nhuận gộp,Gross profit,88.32,99.18,36.34,263.97
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,43.87,89.74,-33.48,668.12
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,44.03,68.82,-32.31,792.51
Tăng trưởng tổng tài sản,Total assets,4.69,7.97,25.83,65.48
Tăng trưởng nợ dài hạn,Long-term liabilities,-88.41,-97.99,1367.13,2985.99
Tăng trưởng nợ phải trả,Liabilities,-20.68,-14.38,6.5,71.43
Tăng trưởng vốn chủ sở hữu,Owner's equity,55.38,51.83,61.52,56.68
Tăng trưởng vốn điều lệ,Charter capital,70.11,65.0,81.5,65.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.13,0.26,0.16,0.05
Tỷ số thanh toán nhanh,Quick ratio,1.14,1.44,1.48,1.58
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.14,0.27,0.17,0.19
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.68,1.64,1.75,1.75
Khả năng thanh toán lãi vay,Interest coverage,57.98,20.24,7.47,6.07
