item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2647.39,2167.6,2032.09,1792.25
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),23248.0,22303.0,20834.0,20374.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.72,8.77,8.61,11.66
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.77,0.85,0.84,1.03
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,5.29,4.31,4.27,7.19
Tỷ suất cổ tức,Dividend yield,0.06,0.05,0.06,0.05
Beta,Beta,1.43,1.51,1.35,1.68
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,17.13,25.55,33.16,92.55
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,12.89,14.08,15.88,52.15
Tỷ suất lợi nhuận gộp biên,Gross profit margin,18.73,29.79,17.28,12.81
Tỷ lệ lãi EBIT,EBIT margin,56.38,30.31,24.58,13.84
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,62.36,38.9,33.28,24.56
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,43.76,21.3,17.13,4.82
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.81,2.97,2.8,0.51
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.76,4.17,3.27,1.31
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.59,1.26,1.16,0.21
ROE bình quân 4 quý gần nhất,ROE Trailling,16.09,13.62,13.03,11.73
ROA bình quân 4 quý gần nhất,ROA Trailling,5.26,4.32,4.05,3.56
Tăng trưởng  doanh thu thuần,Net revenue,13.5,32.55,31.52,26.01
Tăng trưởng  lợi nhuận gộp,Gross profit,-7.23,12.86,23.49,-18.87
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,61.52,26.56,70.12,80.41
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,56.83,26.8,70.95,1359.36
Tăng trưởng tổng tài sản,Total assets,1.04,0.5,-1.37,-3.35
Tăng trưởng nợ dài hạn,Long-term liabilities,-5.64,3.13,-10.03,-3.65
Tăng trưởng nợ phải trả,Liabilities,-6.11,-4.15,-6.52,-5.61
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.96,7.32,7.0,-0.02
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.24,0.23,0.17,0.17
Tỷ số thanh toán nhanh,Quick ratio,1.2,1.23,1.07,1.08
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.56,0.53,0.44,0.44
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.41,1.44,1.29,1.32
Khả năng thanh toán lãi vay,Interest coverage,10.21,5.22,4.03,1.74
