item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,6000.6,6905.72,6405.07,5582.62
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),44495.0,45290.0,43318.0,41011.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.35,8.07,9.32,11.2
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.26,1.23,1.38,1.52
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.64,3.6,4.2,5.3
Tỷ suất cổ tức,Dividend yield,0.04,0.07,0.03,0.03
Beta,Beta,0.91,1.19,1.28,1.15
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,42.35,23.48,23.13,57.05
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,15.8,16.82,19.51,12.74
Tỷ lệ lãi EBIT,EBIT margin,10.98,15.72,19.16,10.25
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,15.04,18.87,22.55,14.73
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,9.02,13.12,16.36,7.98
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.21,4.35,5.27,2.12
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.95,5.46,6.43,2.96
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.65,3.29,3.89,1.54
ROE bình quân 4 quý gần nhất,ROE Trailling,14.34,16.9,16.14,14.47
ROA bình quân 4 quý gần nhất,ROA Trailling,10.26,12.07,11.41,10.06
Tăng trưởng  doanh thu thuần,Net revenue,-15.31,5.89,-0.07,-7.28
Tăng trưởng  lợi nhuận gộp,Gross profit,-25.75,0.91,34.95,26.68
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-40.39,33.16,52.07,17.28
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-47.76,35.05,58.79,13.79
Tăng trưởng tổng tài sản,Total assets,9.57,7.82,4.64,6.03
Tăng trưởng nợ dài hạn,Long-term liabilities,-2.85,155.1,-41.98,-38.68
Tăng trưởng nợ phải trả,Liabilities,5.77,-5.01,-13.77,-3.86
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.94,12.83,12.19,10.5
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,20.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.59,0.51,0.37,0.29
Tỷ số thanh toán nhanh,Quick ratio,1.94,2.05,1.87,1.57
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.29,1.33,1.07,0.93
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.76,2.88,2.89,2.43
Khả năng thanh toán lãi vay,Interest coverage,25.41,49.87,43.3,15.74
