item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,171.01,6869.71,5971.32,1746.2
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13226.86,14411.65,23974.12,20625.04
Chỉ số giá thị trường trên thu nhập (P/E),P/E,107.3,2.68,4.57,8.88
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.39,1.27,1.14,0.75
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,127.78,1.55,1.82,2.42
Tỷ suất cổ tức,Dividend yield,0.05,0.2,0.09,0.16
Beta,Beta,1.34,1.24,1.27,1.14
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,51.42,1.98,2.84,6.88
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,8.78,61.02,56.17,41.7
Tỷ lệ lãi EBIT,EBIT margin,193.28,58.22,51.4,34.14
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,216.21,58.54,51.81,35.04
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,119.08,43.02,39.84,27.22
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.24,38.51,26.78,8.56
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.0,51.77,34.27,10.65
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.03,29.43,19.58,5.98
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-98.78,57.69,133.6,-32.16
Tăng trưởng  lợi nhuận gộp,Gross profit,-99.83,71.31,214.65,-50.46
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-95.96,82.07,244.95,-55.56
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-96.64,70.27,241.96,-55.24
Tăng trưởng tổng tài sản,Total assets,-13.44,7.02,20.77,-10.21
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,-35.25,-26.69,34.12,-34.04
Tăng trưởng vốn chủ sở hữu,Owner's equity,-8.22,20.23,16.24,2.35
Tăng trưởng vốn điều lệ,Charter capital,0.0,100.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,1.96,1.41,0.85,0.06
Tỷ số thanh toán nhanh,Quick ratio,4.84,3.95,1.69,0.84
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",4.26,3.69,1.39,0.2
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,7.02,5.17,3.49,3.86
Khả năng thanh toán lãi vay,Interest coverage,0.0,5981.67,52.13,0.0
