item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2333.11,1525.41,1039.68,729.91
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),21627.0,20524.0,19853.0,19351.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.11,12.91,15.92,22.47
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.66,0.96,0.83,0.85
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,8.48,18.79,13.87,13.9
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.81,0.89,1.15,1.31
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,27.01,25.64,29.72,73.05
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,25.88,24.85,27.99,70.19
Tỷ suất lợi nhuận gộp biên,Gross profit margin,54.25,114.11,85.29,39.34
Tỷ lệ lãi EBIT,EBIT margin,43.78,100.1,67.35,28.16
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,44.45,100.44,68.37,29.31
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,65.66,64.0,42.43,4.21
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.24,3.32,2.53,0.33
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),3.07,4.44,3.43,1.41
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.12,1.77,1.22,0.15
ROE bình quân 4 quý gần nhất,ROE Trailling,11.51,7.75,5.21,3.5
ROA bình quân 4 quý gần nhất,ROA Trailling,6.13,3.76,2.37,1.46
Tăng trưởng  doanh thu thuần,Net revenue,67.31,-36.52,14.71,-85.39
Tăng trưởng  lợi nhuận gộp,Gross profit,105.19,270.33,494.62,-82.89
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.0,234.94,4009.81,-93.63
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,277.87,348.67,216.59,-94.87
Tăng trưởng tổng tài sản,Total assets,-22.15,-16.56,-22.99,-18.21
Tăng trưởng nợ dài hạn,Long-term liabilities,-46.1,-12.34,-16.4,-38.53
Tăng trưởng nợ phải trả,Liabilities,-49.67,-34.55,-39.55,-29.67
Tăng trưởng vốn chủ sở hữu,Owner's equity,12.05,7.05,4.36,1.77
Tăng trưởng vốn điều lệ,Charter capital,0.0,3.92,29.9,29.9
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.06,0.01,0.02,0.06
Tỷ số thanh toán nhanh,Quick ratio,0.79,0.68,0.64,0.7
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.07,0.02,0.03,0.07
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.01,0.92,0.88,0.91
Khả năng thanh toán lãi vay,Interest coverage,4.5,6.1,5.14,1.57
