item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,4277.76,4422.83,4218.97,3575.18
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),24726.16,25433.88,21553.95,19648.92
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.09,8.49,10.29,10.8
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.57,1.48,2.01,1.96
Tỷ suất cổ tức,Dividend yield,0.01,0.0,0.0,0.0
Beta,Beta,0.99,1.1,0.9,1.0
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,18.81,18.83,19.35,19.48
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.98,1.0,0.97,0.93
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),5.21,5.56,7.01,6.32
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),3.25,3.44,4.75,3.63
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),2.13,2.33,2.58,2.92
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),33.36,34.5,34.35,32.69
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,18.04,16.26,20.36,69.2
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,18.82,17.24,18.91,71.58
Tăng trưởng tổng tài sản,Total assets,20.65,19.99,8.5,20.38
Tăng trưởng vốn chủ sở hữu,Owner's equity,19.74,18.0,23.62,15.13
Tăng trưởng vốn điều lệ,Charter capital,1.8,21.0,12.69,0.0
Tăng trưởng dư nợ cho vay,Deposits from customers,15.41,15.66,16.78,12.37
Tăng trưởng huy động vốn khách hàng,Deposits from customers,13.83,14.58,15.68,6.75
Tăng trưởng thu nhập lãi thuần,Net interest income,9.23,3.33,0.31,19.51
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,-8.0,-6.17,6.34,30.46
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,-1.87,7.72,16.25,-14.56
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,14.58,10.82,2.5,8.68
Tăng trưởng tổng chi phí HĐKD,Operating expenses,8.88,11.56,10.42,16.69
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,76.91,80.52,84.17,77.64
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,71.24,74.47,77.26,71.78
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,5.63,5.68,5.82,5.07
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,5.21,5.25,5.34,4.69
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.01,-0.02,-0.02,2.5
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,97.26,98.07,98.42,98.6
