item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,8.08,150.56,164.21,102.71
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),1210.0,1205.0,1270.0,1329.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,210.41,11.96,9.74,17.53
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.41,1.49,1.26,1.35
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.74,1.55,1.21,2.35
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.67,2.03,1.9,1.78
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,35.65,-70.47,187.16,75.8
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,25.9,43.15,12.87,37.45
Tỷ suất lợi nhuận gộp biên,Gross profit margin,6.99,3.44,4.04,6.09
Tỷ lệ lãi EBIT,EBIT margin,4.6,-2.98,0.63,3.48
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,5.74,-2.08,0.97,7.04
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,3.37,-4.64,-1.06,0.78
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.17,-3.88,-1.84,0.42
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.31,-2.01,0.46,1.46
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.49,-0.32,-0.16,0.04
ROE bình quân 4 quý gần nhất,ROE Trailling,2.01,36.04,42.01,29.04
ROA bình quân 4 quý gần nhất,ROA Trailling,0.05,0.99,1.08,0.67
Tăng trưởng  doanh thu thuần,Net revenue,117.72,56.04,132.08,19.95
Tăng trưởng  lợi nhuận gộp,Gross profit,553.91,-9.41,190.59,80.75
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-62.45,0.0,0.0,0.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-65.67,0.0,0.0,0.0
Tăng trưởng tổng tài sản,Total assets,-1.52,-0.1,-4.28,-3.47
Tăng trưởng nợ dài hạn,Long-term liabilities,-9.73,4.78,14.65,10.41
Tăng trưởng nợ phải trả,Liabilities,-0.95,-0.83,-5.53,-4.47
Tăng trưởng vốn chủ sở hữu,Owner's equity,-7.69,9.13,11.58,8.21
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.05,0.15,0.2,0.19
Tỷ số thanh toán nhanh,Quick ratio,0.49,0.52,0.53,0.51
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.1,0.21,0.25,0.24
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,0.73,0.86,0.86,0.86
Khả năng thanh toán lãi vay,Interest coverage,5.25,-1.8,0.37,1.29
