item,item_en,2024,2023,2022,2021
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,971.7,981.4,704.9,1344.03
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14361.46,14757.83,15282.87,15024.89
Chỉ số giá thị trường trên thu nhập (P/E),P/E,11.94,12.52,17.09,18.42
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.89,0.88,0.93,1.69
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.34,0.34,0.39,0.89
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.76,1.22,1.46,1.24
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.39,8.39,8.74,13.85
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,7.72,6.9,6.91,10.87
Tỷ suất lợi nhuận gộp biên,Gross profit margin,10.48,10.9,11.0,12.6
Tỷ lệ lãi EBIT,EBIT margin,8.68,9.07,8.96,10.15
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,10.56,11.04,11.34,12.94
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,2.93,2.78,2.44,4.77
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,7.39,6.91,5.33,9.77
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),15.54,19.2,17.62,15.28
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,2.43,2.34,1.86,3.63
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-1.86,17.29,35.07,22.74
Tăng trưởng  lợi nhuận gộp,Gross profit,-5.7,16.31,17.88,4.16
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,4.65,26.34,-31.27,33.43
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,8.63,39.23,-38.58,35.6
Tăng trưởng tổng tài sản,Total assets,-4.11,13.84,7.95,35.46
Tăng trưởng nợ dài hạn,Long-term liabilities,77.64,58.23,-19.26,-24.43
Tăng trưởng nợ phải trả,Liabilities,-4.82,18.03,7.58,47.65
Tăng trưởng vốn chủ sở hữu,Owner's equity,-2.63,6.09,8.64,17.37
Tăng trưởng vốn điều lệ,Charter capital,9.72,0.0,17.11,1.88
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.23,0.24,0.18,0.17
Tỷ số thanh toán nhanh,Quick ratio,1.06,1.02,0.9,0.88
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.46,0.43,0.33,0.3
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.29,1.22,1.17,1.18
Khả năng thanh toán lãi vay,Interest coverage,1.62,1.53,1.48,2.28
