item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2536.93,878.7,269.65,919.46
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),16629.66,14130.9,13269.43,12557.89
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.44,19.63,41.91,16.53
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.98,1.22,0.85,1.21
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.3,1.38,1.28,1.55
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.18,0.67,1.24,1.03
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.76,16.56,31.74,23.51
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,9.41,15.84,27.83,20.49
Tỷ suất lợi nhuận gộp biên,Gross profit margin,47.69,27.55,19.77,23.47
Tỷ lệ lãi EBIT,EBIT margin,34.33,20.55,12.56,12.51
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,35.64,21.47,14.32,14.36
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,19.91,6.91,3.27,5.31
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,16.49,6.41,2.09,5.43
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),13.95,7.98,4.21,5.99
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.71,1.69,0.63,1.59
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,0.74,40.79,-9.92,110.78
Tăng trưởng  lợi nhuận gộp,Gross profit,74.39,96.14,-24.09,78.19
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,145.89,181.52,-27.52,27.03
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,188.71,225.86,-49.29,15.27
Tăng trưởng tổng tài sản,Total assets,-6.79,15.35,30.24,24.26
Tăng trưởng nợ dài hạn,Long-term liabilities,-26.87,-4.9,133.21,-39.51
Tăng trưởng nợ phải trả,Liabilities,-15.1,18.71,42.83,7.56
Tăng trưởng vốn chủ sở hữu,Owner's equity,17.68,6.49,5.67,78.28
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,100.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.06,0.04,0.04,0.03
Tỷ số thanh toán nhanh,Quick ratio,0.54,0.76,0.98,0.85
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.12,0.09,0.08,0.04
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.69,1.73,2.11,1.4
Khả năng thanh toán lãi vay,Interest coverage,6.54,2.38,1.9,2.45
