item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2.27,117.65,262.85,242.36
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),27893.0,28104.0,28230.0,28305.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6083.14,127.49,59.35,72.21
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.49,0.53,0.55,0.62
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.23,4.19,3.97,6.11
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.04,0.03
Beta,Beta,1.51,1.6,1.52,1.57
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,214.16,-144.56,76.14,216.85
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.25,21.92,24.68,19.98
Tỷ lệ lãi EBIT,EBIT margin,1.48,-2.48,4.64,2.67
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,4.11,3.18,6.51,10.93
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.7,-3.15,3.55,1.84
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.01,-0.27,0.25,0.02
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),0.22,-0.31,0.63,0.27
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.01,-0.24,0.22,0.01
ROE bình quân 4 quý gần nhất,ROE Trailling,0.01,0.71,1.56,1.42
ROA bình quân 4 quý gần nhất,ROA Trailling,0.01,0.37,0.82,0.76
Tăng trưởng  doanh thu thuần,Net revenue,19.7,1.36,2.22,-3.66
Tăng trưởng  lợi nhuận gộp,Gross profit,-10.01,-8.38,-10.84,-25.25
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-76.31,0.0,4.23,-22.63
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-97.12,0.0,41.09,-74.44
Tăng trưởng tổng tài sản,Total assets,-2.88,-1.49,3.57,-0.01
Tăng trưởng nợ dài hạn,Long-term liabilities,-12.69,-12.82,-12.93,-11.83
Tăng trưởng nợ phải trả,Liabilities,-14.04,-7.81,61.86,12.22
Tăng trưởng vốn chủ sở hữu,Owner's equity,-1.34,-0.68,-1.96,-1.29
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.2,0.95,0.71,0.68
Tỷ số thanh toán nhanh,Quick ratio,5.36,5.53,4.46,6.03
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",4.68,4.93,3.95,5.51
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,6.14,6.17,4.91,6.64
Khả năng thanh toán lãi vay,Interest coverage,15.48,-11.15,19.56,13.94
