item,item_en,2025,2024,2023,2022
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,10893109715.0,10010993374.0,8093319102.0,6090308586.0
I. Tiền và các khoản tương đương tiền,I. Cash and cash equivalents,272121000.0,539202758.0,289482273.0,202619119.0
1. Tiền,1. Cash,272121000.0,539202758.0,289482273.0,202619119.0
2. Các khoản tương đương tiền,2. Cash equivalents,,,,
II.  Đầu tư tài chính ngắn hạn,II.  Short-term financial investments,8132000000.0,7299000000.0,6165000000.0,4296000000.0
1. Chứng khoán kinh doanh,1. Available for sale securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh (*),2. Provision for diminution in value of available for sale securities (*),,,,
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Held to maturity investments,8132000000.0,7299000000.0,6165000000.0,4296000000.0
III. Các khoản phải thu ngắn hạn,III. Short-term receivables,1075609788.0,810251740.0,661338432.0,587208567.0
1. Phải thu ngắn hạn của khách hàng,1. Short-term trade accounts receivable,340515336.0,344494693.0,248116226.0,146306721.0
2. Trả trước cho người bán ngắn hạn,2. Short-term prepayments to suppliers  ,678541477.0,429953443.0,379855956.0,410943227.0
3. Phải thu nội bộ ngắn hạn,3. Short-term inter-company receivables,,,,
4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,4. Construction contract progress receipts due from customers,,,,
5. Phải thu về cho vay ngắn hạn,5. Short-term loan receivables,,,,
6. Phải thu ngắn hạn khác,6. Other short-term receivables ,76771742.0,55918442.0,52593373.0,47426290.0
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Provision for short-term doubtful debts (*),-20218766.0,-20114837.0,-19227123.0,-17467671.0
8. Tài sản thiếu chờ xử lý,8. Assets awaiting resolution,,,,
IV. Hàng tồn kho,IV. Inventories,1378316400.0,1323444326.0,958387940.0,947250897.0
1. Hàng tồn kho,1. Inventories,1378316400.0,1323458134.0,961027162.0,948321942.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Provision for decline in value of inventories ,,-13807.0,-2639221.0,-1071046.0
V. Tài sản ngắn hạn khác,V. Other short-term assets,35062527.0,39094550.0,19110456.0,57230003.0
1. Chi phí trả trước ngắn hạn,1. Short-term prepayments,27719873.0,23875900.0,18369074.0,54962019.0
2. Thuế GTGT được khấu trừ,2. Value added tax to be reclaimed,7340722.0,15180431.0,,122356.0
