item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,605.96,683.57,557.6,787.39
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),23953.69,21072.82,20074.14,20008.96
Chỉ số giá thị trường trên thu nhập (P/E),P/E,0.0,0.0,0.0,0.0
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.0,0.0,0.0,0.0
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.0,0.0,0.0,0.0
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.0,0.0,0.0,0.0
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,8.27,5.63,8.21,4.44
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,4.1,2.62,2.97,2.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,30.26,28.97,27.08,27.89
Tỷ lệ lãi EBIT,EBIT margin,18.44,17.23,14.43,15.68
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,37.17,37.04,39.87,34.91
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,9.69,8.64,6.95,10.38
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.69,3.31,2.77,7.85
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),8.64,8.02,7.85,0.0
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.16,1.47,1.25,3.8
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,12.55,-10.08,-7.93,0.0
Tăng trưởng  lợi nhuận gộp,Gross profit,17.57,-3.83,-10.59,0.0
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,24.73,14.36,-28.68,0.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-11.35,22.59,-29.18,0.0
Tăng trưởng tổng tài sản,Total assets,31.65,-5.88,15.51,0.0
Tăng trưởng nợ dài hạn,Long-term liabilities,62.22,-21.07,54.81,0.0
Tăng trưởng nợ phải trả,Liabilities,47.57,-13.75,29.79,0.0
Tăng trưởng vốn chủ sở hữu,Owner's equity,13.67,4.97,0.33,0.0
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.41,0.35,0.22,0.24
Tỷ số thanh toán nhanh,Quick ratio,0.96,0.81,0.53,0.55
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.68,0.4,0.29,0.29
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.68,1.32,1.06,1.06
Khả năng thanh toán lãi vay,Interest coverage,4.32,3.87,3.3,5.79
