item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3549.69,3417.55,490.17,474.09
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14703.0,16155.0,13135.0,12816.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.39,10.64,52.53,58.22
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.54,2.25,1.96,2.15
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,25.87,63.56,57.25,49.74
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.15,0.98,1.29,1.33
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,72.61,11.34,68.56,232.48
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,70.04,11.13,59.64,203.53
Tỷ suất lợi nhuận gộp biên,Gross profit margin,18.36,16.89,13.29,36.86
Tỷ lệ lãi EBIT,EBIT margin,49.0,678.51,109.62,28.33
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,50.8,682.13,112.63,32.37
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,17.65,528.06,72.44,13.8
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.03,20.59,2.5,0.6
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.19,21.7,3.27,1.03
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.52,10.44,1.18,0.28
ROE bình quân 4 quý gần nhất,ROE Trailling,24.74,25.15,3.73,3.43
ROA bình quân 4 quý gần nhất,ROA Trailling,12.02,12.15,1.73,1.56
Tăng trưởng  doanh thu thuần,Net revenue,6.2,-18.1,-53.22,15.99
Tăng trưởng  lợi nhuận gộp,Gross profit,-49.74,-69.95,-87.36,148.07
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,653.67,3378.07,9.89,14284.73
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,15450.38,4012.91,15.06,928.66
Tăng trưởng tổng tài sản,Total assets,24.77,10.63,-3.94,2.78
Tăng trưởng nợ dài hạn,Long-term liabilities,165.66,54.73,-39.57,-37.99
Tăng trưởng nợ phải trả,Liabilities,20.8,-3.51,-10.08,-8.6
Tăng trưởng vốn chủ sở hữu,Owner's equity,29.33,26.92,3.8,19.73
Tăng trưởng vốn điều lệ,Charter capital,12.0,0.0,15.0,32.01
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.26,0.16,0.01,0.0
Tỷ số thanh toán nhanh,Quick ratio,0.87,0.95,0.42,0.42
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.26,0.17,0.01,0.01
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.64,1.78,1.05,1.05
Khả năng thanh toán lãi vay,Interest coverage,2.88,36.27,4.35,2.43
