item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,877.28,696.4,663.55,4434.35
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20217.0,19959.0,19724.0,20587.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,58.93,76.11,39.18,5.68
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.56,2.66,1.32,1.22
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.69,5.33,1.94,2.71
Tỷ suất cổ tức,Dividend yield,0.01,0.01,0.05,0.02
Beta,Beta,-0.03,-0.01,-0.14,-0.22
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,129.24,133.14,68.26,110.98
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,7.54,12.65,10.12,11.44
Tỷ lệ lãi EBIT,EBIT margin,2.71,4.78,4.13,3.6
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,2.97,5.64,4.78,4.58
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.34,2.37,2.15,1.03
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.29,1.19,1.43,0.47
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.05,1.88,2.16,1.31
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.56,0.54,0.67,0.22
ROE bình quân 4 quý gần nhất,ROE Trailling,4.36,3.49,3.35,22.49
ROA bình quân 4 quý gần nhất,ROA Trailling,1.96,1.61,1.55,10.46
Tăng trưởng  doanh thu thuần,Net revenue,124.95,-1.89,14.39,49.33
Tăng trưởng  lợi nhuận gộp,Gross profit,27.07,-4.39,-19.11,-1.01
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,275.69,-3.62,-94.34,5.26
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,233.86,16.21,-92.91,-19.65
Tăng trưởng tổng tài sản,Total assets,13.44,5.36,3.48,-23.51
Tăng trưởng nợ dài hạn,Long-term liabilities,0.87,-0.56,-0.65,-46.23
Tăng trưởng nợ phải trả,Liabilities,22.1,7.76,4.45,-43.91
Tăng trưởng vốn chủ sở hữu,Owner's equity,3.44,2.52,2.38,29.34
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.05,0.03,0.04,0.04
Tỷ số thanh toán nhanh,Quick ratio,0.81,0.82,0.75,0.63
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.05,0.03,0.04,0.04
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.25,1.27,1.28,1.15
Khả năng thanh toán lãi vay,Interest coverage,2.8,2.7,2.86,1.89
