item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,5420.96,5992.96,5844.38,6753.05
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),29657.0,28456.0,27174.0,27790.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.88,6.97,7.98,5.99
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.44,1.47,1.72,1.46
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.99,1.16,0.75,0.91
Tỷ suất cổ tức,Dividend yield,0.06,0.07,0.06,0.06
Beta,Beta,0.8,0.9,1.1,1.04
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,38.17,39.48,17.35,20.63
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,20.87,22.55,12.41,17.84
Tỷ suất lợi nhuận gộp biên,Gross profit margin,12.86,10.72,11.7,14.64
Tỷ lệ lãi EBIT,EBIT margin,4.12,5.05,5.47,5.74
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,5.02,6.19,5.91,6.64
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,2.77,3.56,4.17,4.35
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.43,3.85,7.36,5.96
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.09,6.52,12.24,9.36
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.95,1.5,3.25,2.73
ROE bình quân 4 quý gần nhất,ROE Trailling,23.22,26.27,26.25,31.05
ROA bình quân 4 quý gần nhất,ROA Trailling,7.93,9.16,9.51,11.05
Tăng trưởng  doanh thu thuần,Net revenue,-0.19,1.41,21.21,31.63
Tăng trưởng  lợi nhuận gộp,Gross profit,-9.79,-23.72,-15.4,41.84
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-33.87,12.14,-21.14,50.94
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-44.72,16.12,-30.99,42.89
Tăng trưởng tổng tài sản,Total assets,20.99,24.78,1.86,-3.23
Tăng trưởng nợ dài hạn,Long-term liabilities,-67.65,-12.6,-1.32,-4.74
Tăng trưởng nợ phải trả,Liabilities,29.14,32.97,-4.82,-15.54
Tăng trưởng vốn chủ sở hữu,Owner's equity,11.55,12.31,12.23,17.52
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.11,0.06,0.17,0.19
Tỷ số thanh toán nhanh,Quick ratio,0.45,0.48,0.76,0.67
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.11,0.06,0.18,0.19
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.46,1.35,1.46,1.5
Khả năng thanh toán lãi vay,Interest coverage,5.32,7.81,22.1,15.95
