item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1692.73,271.77,338.5,817.57
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14041.74,14296.31,15019.29,15492.9
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.79,36.24,31.01,15.89
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.0,0.75,0.76,0.91
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.17,1.85,2.03,2.46
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.45,0.82,1.14,1.09
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.91,15.17,15.11,16.12
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,6.67,8.28,9.04,9.75
Tỷ suất lợi nhuận gộp biên,Gross profit margin,57.17,46.15,51.81,48.32
Tỷ lệ lãi EBIT,EBIT margin,54.81,41.6,47.92,47.71
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,81.48,76.19,80.15,78.84
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,31.57,3.96,6.62,17.7
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,15.44,1.6,2.52,7.91
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),11.49,6.71,7.03,7.5
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.64,0.73,0.83,2.13
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,28.97,7.48,3.35,51.56
Tăng trưởng  lợi nhuận gộp,Gross profit,59.75,-4.26,10.83,31.83
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,439.12,-6.91,-52.06,10.32
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,511.51,-16.34,-56.53,11.62
Tăng trưởng tổng tài sản,Total assets,-0.41,-5.94,-5.76,37.25
Tăng trưởng nợ dài hạn,Long-term liabilities,-10.38,-0.71,-7.77,19.86
Tăng trưởng nợ phải trả,Liabilities,-8.46,-9.22,-9.78,31.52
Tăng trưởng vốn chủ sở hữu,Owner's equity,12.72,-0.05,2.44,50.62
Tăng trưởng vốn điều lệ,Charter capital,-1.82,4.21,5.0,27.14
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.1,0.21,0.14,0.16
Tỷ số thanh toán nhanh,Quick ratio,1.98,1.61,0.79,0.95
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.48,0.51,0.28,0.4
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.03,1.76,0.87,1.02
Khả năng thanh toán lãi vay,Interest coverage,2.47,1.23,1.23,1.69
