item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2883.8,2994.85,2859.54,2574.99
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14801.94,14315.52,15525.28,15121.61
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.67,5.64,4.51,4.83
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.1,1.18,0.83,0.82
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.08,0.04
Beta,Beta,0.8,0.71,0.8,0.91
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.38,4.05,5.79,5.85
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.26,0.31,0.45,0.45
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),1.74,1.89,2.32,1.83
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),1.34,1.28,1.23,1.2
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),0.47,0.68,1.17,0.73
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),36.39,25.41,15.73,17.51
ROE bình quân 4 quý gần nhất,ROE Trailling,18.53,18.84,18.18,16.45
ROA bình quân 4 quý gần nhất,ROA Trailling,1.42,1.45,1.42,1.32
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,11.98,51.29,59.8,8.8
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,14.05,49.82,58.51,8.94
Tăng trưởng tổng tài sản,Total assets,19.45,23.86,25.12,27.3
Tăng trưởng vốn chủ sở hữu,Owner's equity,17.54,17.96,13.09,15.59
Tăng trưởng vốn điều lệ,Charter capital,25.42,25.42,11.0,12.33
Tăng trưởng dư nợ cho vay,Deposits from customers,18.25,26.38,28.9,29.77
Tăng trưởng huy động vốn khách hàng,Deposits from customers,14.45,19.72,22.3,19.32
Tăng trưởng thu nhập lãi thuần,Net interest income,-53.76,63.22,122.68,7.23
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,1.35,5.99,3.4,9.72
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,74.65,504.27,205.15,121.66
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,-48.3,77.59,159.49,5.64
Tăng trưởng tổng chi phí HĐKD,Operating expenses,-7.4,40.25,35.59,-4.96
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,77.71,79.78,80.49,80.0
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,68.89,71.29,72.03,71.82
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,0.09,0.09,0.09,0.09
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,7.62,7.71,7.65,7.77
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.02,-0.02,-0.02,-0.02
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,91.35,92.29,94.11,95.7
